index,email_id,structure_proba,label
2217,<23133676.1075854321034.JavaMail.evans@thyme>,0.0073899943,0
2218,<20190215020550.5B8D2E8D26D0DC42@domain.com>,0.99801505,1
2219,,0.9977888,1
2220,<11809742.1075842456067.JavaMail.evans@thyme>,0.0073899943,0
2221,<1434672.1075860229062.JavaMail.evans@thyme>,0.019610437,0
2222,<Pine.LNX.4.44.0208231610470.17440-100000@localhost.localdomain>,0.023487268,0
2223,<20240927023253.5332249B138BE814@asiavel.com>,0.9930941,1
2224,<29769372.1075847399575.JavaMail.evans@thyme>,0.0045548053,0
2225,<27031448.1075841279074.JavaMail.evans@thyme>,0.0073899943,0
2226,<0000373c47ac$00007c7b$0000347c@mx06.hotmail.com>,0.99789846,1
2227,<11901480.1075840782913.JavaMail.evans@thyme>,0.036907837,0
2228,<8522024.1075859003853.JavaMail.evans@thyme>,0.05869416,0
2229,<200412300104.iBU14ec3023010@score.mail.UM>,0.99513936,1
2230,<000301c299e0$debf53c0$0504290a@McBoyle>,0.0035928958,0
2231,,0.99815565,1
2232,<Pine.LNX.4.44.0208211526350.675-100000@isolnetsux.techmonkeys.net>,0.062318288,0
2233,<200210010801.g9181XK15645@dogma.slashnull.org>,0.071707666,0
2234,<20020721145013.4dc253d6.che666@uni.de>,0.009153555,0
2235,<200405181614.i4IGEGfb004331@granny.mr.itd.UM>,0.99863064,1
2236,<BAY108-F37A65DD5BB1E1E6A6A79A487620@phx.gbl>,0.9974299,1
2237,<10700839.1075862092177.JavaMail.evans@thyme>,0.013709006,0
2238,<E17yN8Y-0006Mp-01@cpu59.osdn.com>,0.16887619,0
2239,,0.99899286,1
2240,<200207241948.g6OJmbT17572@mail.mp-i.co.kr>,0.9923604,1
2241,<200210020801.g9281BK31726@dogma.slashnull.org>,0.071707666,0
2242,<16086283.1075857166828.JavaMail.evans@thyme>,0.0043939715,0
2243,<BAY15-F199DE2D92BF4FCD35B12E1A3F30@phx.gbl>,0.99711037,1
2244,<20180522060208.6C2C59A1055768BB@asiafrontiercapital.com>,0.9941865,1
2245,<7168629.1075851622976.JavaMail.evans@thyme>,0.0051467917,0
2246,<web-14882782@cgp8.sentechsa.net>,0.9978656,1
2247,<a45778924bb080aca8d128ecfbf30310@hale.itsahappyclient.com>,0.078021154,1
2248,,0.9952441,1
2249,<20240108235547.82BDBD4E6B1A2EA0@cyclesmith.bike>,0.99433726,1
2250,<gfI5T0GIS_mG99gs5QzaNA@geopod-ismtpd-13>,0.0034352164,0
2251,<21977449.1075841471529.JavaMail.evans@thyme>,0.0073899943,0
2252,<200209240649.HAA17241@webnote.net>,0.97695696,1
2253,<74ae7974a333.74a33374ae79@123mail.cl>,0.99780566,1
2254,<tr4M4gyAmZ$196.207.196.129$.44a12db5.d026f.1e0d.325@carbon.onspeed.com>,0.9682441,1
2255,<20201223092915.CAED778051489365@aonenonwoven.com>,0.99604696,1
2256,<20061113162625.5070.qmail@web57906.mail.re3.yahoo.com>,0.99770904,1
2257,<10833260.1075847792668.JavaMail.evans@thyme>,0.005569909,0
2258,<25057966.1075862549214.JavaMail.evans@thyme>,0.0073899943,0
2259,<20020724180613.9D799C44E@argote.ch>,0.13172834,0
2260,<29045692.1075859910370.JavaMail.evans@thyme>,0.0038386541,0
2261,<31457398.1075849639282.JavaMail.evans@thyme>,0.0073899943,0
2262,<93-10901-1090346@teleport5.azoogle.com>,0.39641458,1
2263,<20020818211215.7BF7AC44E@argote.ch>,0.13172834,0
2264,<E17p6ti-0008GI-00@panoramix.vasoftware.com>,0.18693027,1
2265,<20180423122058.392F29E11520AAC8@centro.co.id>,0.99586993,1
2266,<4133ee3c2066de9131be35136acbbcc1@journalsnj.com>,0.6050544,1
2267,<200403270122.i2R1MRrF026745@cs.CU>,0.998207,1
2268,<LISTMANAGERSQL-2534372-1671039-2002.07.10-10.59.04--qqqqqqqqqq-lg#spamassassin.taint.org@sprocket.lockergnome.com>,0.037102204,0
2269,,0.99883634,1
2270,<8876024.1075858575664.JavaMail.evans@thyme>,0.0045548053,0
2271,<8805428.1075855800584.JavaMail.evans@thyme>,0.0073899943,0
2272,<000022a70a6f$00000a44$00007722@sglobal.com>,0.99693966,1
2273,<20190922234954.EA60C8AC614F@mail.all-biz.info>,0.9944647,1
2274,<200209290801.g8T81Hg03428@dogma.slashnull.org>,0.071707666,0
2275,<5778175.1057715532340.JavaMail.idrisumar94@gomailjtp04>,0.5691626,1
2276,<005701c256aa$5d12d6e0$640a000a@golden>,0.11337992,0
2277,<0D443C91DCE9CD40B1C795BA222A729E01885521@milexc01.maxtor.com>,0.02441156,0
2278,<5.1.0.14.2.20020905040452.04b51b88@rescomp.stanford.edu>,0.17489508,0
2279,<20020730112501.5736EC44E@argote.ch>,0.13172834,0
2280,<Pine.LNX.4.33.0208171049440.6577-100000@hydrogen.leitl.org>,0.0025917066,0
2281,<BLU101-F5C89397134F32CC4CCBB3C35D0@phx.gbl>,0.9974299,1
2282,<200310270731.h9R7VJsD014750@oilandwater.mr.itd.UM>,0.99755776,1
2283,<7231893.1075863459939.JavaMail.evans@thyme>,0.0073899943,0
2284,<10806113.1075855286201.JavaMail.evans@thyme>,0.019610437,0
2285,<19389158.1075846098886.JavaMail.evans@thyme>,0.019610437,0
2286,<11659189.1075841290302.JavaMail.evans@thyme>,0.0045548053,0
2287,<20160525084944.3EF34B946F258E09@approject.com>,0.9922741,1
2288,<4724967.1075856778276.JavaMail.evans@thyme>,0.019610437,0
2289,<28137647.1075855278070.JavaMail.evans@thyme>,0.013898366,0
2290,<11513581.1075857389665.JavaMail.evans@thyme>,0.019610437,0
2291,<12670226.1075858945146.JavaMail.evans@thyme>,0.00841842,0
2292,<1df93b01c264e7$6f39ff10$6b01a8c0@insuranceiq.com>,0.9227557,1
2293,<200306141751.h5EHpZIo019235@bluewhale.cs.CU>,0.9978441,1
2294,<29042436.1075853014130.JavaMail.evans@thyme>,0.0073899943,0
2295,<200209240800.g8O80bC26634@dogma.slashnull.org>,0.071707666,0
2296,<3DA2C9B0.1469.5C8ED72@localhost>,0.1458238,0
2297,<o-u5qg13SeaaGN7SUCycTA@geopod-ismtpd-4>,0.0027355186,0
2298,<2542858.1075858647619.JavaMail.evans@thyme>,0.0038386541,0
2299,<200410010059.i910wCkn032098@neartoearth.mr.itd.UM>,0.9946015,1
2300,<26211263.1075847041569.JavaMail.evans@thyme>,0.0073899943,0
2301,<20020723163415.D66B5440CC@phobos.labs.netnoteinc.com>,0.46597558,0
2302,<010001888ffb931a-f17ba0a6-e873-4c0e-96f2-d2e03484fefd-000000@email.amazonses.com>,0.0038877549,0
2303,<20160509195311.47B482C2B5B@mail.ims.vast.ac.vn>,0.9889303,1
2304,<15982064.1075845688062.JavaMail.evans@thyme>,0.019610437,0
2305,<20190411033209.3B33133290945C02@guongdenled.com>,0.99183065,1
2306,,0.995529,1
2307,<0100018c495acabb-53b644d3-a7ca-4dd7-80b0-27fd27c25fb4-000000@email.amazonses.com>,0.006318034,0
2308,,0.9989197,1
2309,<W2KWEB1PGsKsJbB8qrk0000866c@w2kweb1.gosecurenet.com>,0.8749496,1
2310,<20060223125125.507.qmail@web37613.mail.mud.yahoo.com>,0.9942345,1
2311,<20040630021632.26738.qmail@web25208.mail.ukl.yahoo.com>,0.998063,1
2312,,0.9995982,1
2313,<12770952.1075842252502.JavaMail.evans@thyme>,0.012144196,0
2314,dpaedyuqvrtnkkf.vcyonjqktt@compuserve.com,0.9645871,1
2315,<00002ba76a46$00007c0e$000030eb@mx06.hotmail.com>,0.99787545,1
2316,<1175692830.4613a61ed52e9@webmail.basilicatanet.it>,0.99622667,1
2317,<173555281426077@lycos-europe.com>,0.9960598,1
2318,<23369101.1075840582156.JavaMail.evans@thyme>,0.006455267,0
2319,<20060726005158.D743F60474A@smtp.latinmail.com>,0.9799518,1
2320,<200207230654.BAA00666@einstein.ssz.com>,0.9239152,1
2321,<32624566.1075856488458.JavaMail.evans@thyme>,0.0073899943,0
2322,<200210030801.g9381PK19990@dogma.slashnull.org>,0.071707666,0
2323,<15925554.1075840533196.JavaMail.evans@thyme>,0.019610437,0
2324,<9818045.1075846220235.JavaMail.evans@thyme>,0.0073899943,0
2325,<BN6PR01MB273858A6C3602F2B838C5BA5F0DE0@BN6PR01MB2738.prod.exchangelabs.com>,0.98244077,1
2326,<200611100926.kAA9QRqp019066@godsend.mail.UM>,0.9185058,1
2327,<20191016120427.069AB37D45F2A039@mail.com>,0.9914995,1
2328,,0.9939528,1
2329,<1710790936339.195911.3eed4ea34e441182249c979bbd68070863d5957c@spica.telekom.de>,0.32467434,1
2330,<3D3C76D6.2090200@barrera.org>,0.009413732,0
2331,<010f01810d59a80b-b88b75e5-9b8c-4065-b9f4-733020952668-000000@us-east-2.amazonses.com>,0.9063435,1
2332,<E1G7mZe-000Gef-Re@r2d2.matrixx.ch>,0.99702173,1
2333,<20240115183217.F700ADF12AA80223@sumiriko.pl>,0.99404895,1
2334,<694ef355-f906-1e9c-16f4-e029066ef8eb@hattori-hamono.com>,0.96755856,1
2335,<3D6A5DD7.1030008@barrera.org>,0.009413732,0
2336,<33075430.1075854573966.JavaMail.evans@thyme>,0.05869416,0
2337,<20050727144919.92916.qmail@web26107.mail.ukl.yahoo.com>,0.997771,1
2338,<15116213.1075858553035.JavaMail.evans@thyme>,0.0073899943,0
2339,<MAILCHVFEAVVLLnF5V400001bf8@Correo.idatextension.edu.pe>,0.8991832,1
2340,,0.9981996,1
2341,<200701261141.l0QBfQRM023193@score.mail.UM>,0.99215615,1
2342,,0.9995763,1
2343,<BAY13-F1417F7FD4B575AEBDC3F66DC770@phx.gbl>,0.9976109,1
2344,<2202959.1075856564214.JavaMail.evans@thyme>,0.0045548053,0
2345,<000012024583$000011d7$0000742f@pob23uifesi.cic.org.ar>    ([61.418.316.4]) ,0.8721876,1
2346,<23309853.1075856237161.JavaMail.evans@thyme>,0.012144196,0
2347,<20241129053042.981EC821BE61470D@1114x-5sxq-11.com>,0.996768,1
2348,<a05200a01b9c80b70e2c2@[209.103.203.17]>,0.019208698,0
2349,<21081667.1075843356610.JavaMail.evans@thyme>,0.0051467917,0
2350,<6120901.1075847155169.JavaMail.evans@thyme>,0.0073899943,0
2351,<XCHANGESERVERTVLscJ000034bc@xchangeserver.BidsToGo>,0.8498614,1
2352,<3D595E66.25A7C063@Golux.Com>,0.04709322,0
2353,<web-364573534@mail01.infosat.net>,0.9923036,1
2354,<3D5D02C1.5010504@cunniffe.net>,0.012821969,0
2355,<9Pm-R0FwTnCTQ7_ciwzTYg@geopod-ismtpd-canary-0>,0.02129608,0
2356,<E1CRsSu-0004Zf-Ev@socrates.neosurge.com>,0.99709,1
2357,,0.99819773,1
2358,<20151004213146.82AB69D220EDFC72@support.com>,0.57989234,1
2359,<21096544.1075854438140.JavaMail.evans@thyme>,0.0054419404,0
2360,<122920060920.28687.4594DDCC0001BD110000700F219791332903010CD2079C080C03BF979B9B9A9C039A03@mchsi.com>,0.91883683,1
2361,,0.9981996,1
2362,<F205JjMJvCzxeBD9qPK000135b0@hotmail.com>,0.17999369,0
2363,<20060807020424.52112.qmail@web27114.mail.ukl.yahoo.com>,0.9980003,1
2364,<20200820172502.D55B79D154A3C6F3@monkey.org>,0.9742765,1
2365,<000049ee402c$000077a9$00002f42@postoffice.address.com>,0.9909608,1
2366,<12950229.1075840007642.JavaMail.evans@thyme>,0.0038386541,0
2367,<c617c7db-dd5a-423b-8d32-06095a2c62af@atl1s07mta1813.xt.local>,0.0061373417,0
2368,<24207347.1075852161305.JavaMail.evans@thyme>,0.0044821524,0
2369,<26581672.1075854416088.JavaMail.evans@thyme>,0.0043939715,0
2370,<200210030801.g9381MK19987@dogma.slashnull.org>,0.071707666,0
2371,<3DA3C96B.7050007@eecs.berkeley.edu>,0.03613397,0
2372,<200205252138.g4PLcpn30532@pac25.westernbarge.com>,0.8699173,1
2373,<20021202235147.9FDF3142562@mx1.link-builder.com>,0.6621478,1
2374,<21012168.1075852848029.JavaMail.evans@thyme>,0.05869416,0
2375,<20170304011204.7EE52F11FD8A837F@approject.com>,0.9399816,1
2376,<tr38GeHx7N$41.208.141.149$.44fd4b97.f3919.3bd3.7268@berryllium.onspeed.com>,0.9306712,1
2377,<200412070514.iB75EoOQ023157@score.mail.UM>,0.9974808,1
2378,<200210020801.g92815K31702@dogma.slashnull.org>,0.071707666,0
2379,<200204200249.DAA04116@webnote.net>,0.689311,1
2380,<30546479.1075841912848.JavaMail.evans@thyme>,0.0073899943,0
2381,<24070693.1075852793501.JavaMail.evans@thyme>,0.0053671235,0
2382,<23265201.1075856121204.JavaMail.evans@thyme>,0.0073899943,0
2383,<1025761614.12077.1438001235204.JavaMail.zimbra@gobiernogalapagos.gob.ec>,0.955844,1
2384,<31836873.1075857095859.JavaMail.evans@thyme>,0.019610437,0
2385,<5.0.2.1.0.20020726165855.03a40810@dogma.slashnull.org>,0.014512579,0
2386,<200603270136.k2R1aRxf024933@web14.hosthome.de>,0.99628025,1
2387,<mid-218829961793626970803802498167203714148@k3.send.fableengland.com>,0.018356651,0
2388,<200208290256.DAA07921@webnote.net>,0.9479028,1
2389,<200209240800.g8O804C26526@dogma.slashnull.org>,0.071707666,0
2390,,0.99646604,1
2391,<01010180e04c8d0a-3f6aebda-293b-4e48-8c21-46fe9fce6c82-000000@us-west-2.amazonses.com>,0.8189457,1
2392,<201612311058.uBVAVWX4015275@smtp04.atlngahp.sys.nuvox.net>,0.9897209,1
2393,<32488730.1075855413736.JavaMail.evans@thyme>,0.0043939715,0
2394,<20240130184436.63A6C2E89034E243@nbadbk.com>,0.9966832,1
2395,<31C6D68FA597D411B04D00E02965883BD239FD@mailhost>,0.065148465,0
2396,<20020726101935.D7F972FCC0@smtp.easydns.com>,0.6596691,1
2397,<E17wCHf-0005HH-01@cpu59.osdn.com>,0.16887619,0
2398,<769205.1026425942815.JavaMail.root@abv-sfo1-ac-agent6>,0.028364914,0
2399,<db44ddfd-7531-4d75-96f1-80079a78b386@atl1s07mta1815.xt.local>,0.0031998998,0
2400,<300368747424286961118@WIN-RNN21B3GD8S>,0.98157847,1
2401,,0.99950886,1
2402,<5.1.1.6.0.20020806131829.03c2ae30@mail.elivefree.net>,0.011433803,0
2403,<29231497.1075845292738.JavaMail.evans@thyme>,0.0043939715,0
2404,<6283d079.1c69fb81.74818.745a@mx.google.com>,0.8631153,1
2405,<12368437.1075848042730.JavaMail.evans@thyme>,0.005569909,0
2406,<200205112307.g4BN7pJ10611@693.six86.com>,0.9154895,1
2407,<200502040750.j147oZQw014622@jacknife.mail.UM>,0.99215615,1
2408,<E1HXZ2q-00059D-VL@vs241236.vserver.de>,0.99622005,1
2409,<200503261933.j2QJXU603821@yttnetwork.co.kr>,0.99628025,1
2410,<0000104257bd$00001f24$00007177@>,0.9888459,1
2411,<hgQIV4nlYEQjfsFqWPYU4cuRxBUWMkvs0oBcWBhuA@198.252.109.12>,0.8755806,1
2412,<0100018cfda92bcb-cf047dba-f503-4e80-83d4-02a09c5d0f3f-000000@email.amazonses.com>,0.011816689,0
2413,<BAY16-F112B14A7DE1B1FD56B0872D4220@phx.gbl>,0.99711037,1
2414,,0.99285465,0
2415,<25172166.1075856941649.JavaMail.evans@thyme>,0.0045548053,0
2416,<29819121.1075855180499.JavaMail.evans@thyme>,0.013709006,0
2417,<E1Zj5Cc-0004Rv-NI@server.pixels.net.nz>,0.9536122,1
2418,<bfkWRT6WRi2Fpo3tq5IYwQ@ismtpd0008p1iad2.sendgrid.net>,0.35441437,1
2419,<004d70d18d4d$5447e2e3$3de84ce4@mqueyq>,0.99309725,1
2420,<E17ytWT-0005ta-00@rhenium.btinternet.com>,0.07946013,0
2421,<00000e256af3$000032f9$00000b75@Received>,0.7063011,1
2422,<20021004002618.1b352b30.matthias@rpmforge.net>,0.022501417,0
2423,<01010180d80d1bd5-c77029bf-0fc8-4a65-ab85-6b097da00678-000000@us-west-2.amazonses.com>,0.9435807,1
2424,<9444098.1075845760890.JavaMail.evans@thyme>,0.0043939715,0
2425,<135343609.663165.1437226861961.JavaMail.zimbra@gobiernogalapagos.gob.ec>,0.955844,1
2426,<20170804233602.0D5C9DACFA914A92@webmaster.com>,0.9966888,1
2427,<20230510030424.8C4A673EE5C09D1A@winstargrouip.net>,0.9979937,1
2428,<201606080213.u582Dlrf051404@www2816m.sakura.ne.jp>,0.63147545,1
2429,<27620132.1075845836552.JavaMail.evans@thyme>,0.009084389,0
2430,<146240775299008330a450162@mlsend.com>,0.010337914,0
2431,<1092651.1026334340869.JavaMail.root@abv-sfo1-ac-agent6>,0.01742285,0
2432,<0MKvAI-1DGhno34Qu-0006Lo@mx.perfora.net>,0.99455947,1
2433,<E1HCGqH-0004JU-4o@host.costa360vision.com>,0.99818903,1
2434,<M513tFhkRvqx1VpEfK6H4w@geopod-ismtpd-1-4>,0.8554579,1
2435,<200308030307.h7337vr16534@enforcer.mr.itd.UM>,0.995555,1
2436,<200207181208.FAA11456@mx.serv.net>,0.7267387,1
2437,<200209071239.g87CdAC18868@dogma.slashnull.org>,0.500224,1
2438,,0.9981996,1
2439,<LNBBLJKPBEHFEDALKOLCGEKGBCAB.tim.one@comcast.net>,0.01221675,0
2440,<E1Zj8ob-00024K-2C@server.pixels.net.nz>,0.9536122,1
2441,<11647930.1075859920939.JavaMail.evans@thyme>,0.0073899943,0
2442,<20230511100410.7F046D202CBAEFF9@monkey.org>,0.9889304,1
2443,<027e82b18e0c$3676e7e8$0dc03eb8@fufrrb>,0.9977151,1
2444,<200210070800.g9780gK23263@dogma.slashnull.org>,0.071707666,0
2445,<30144306.1075852191969.JavaMail.evans@thyme>,0.003276545,0
2446,<346254315.37702365322708@natrol.com>,0.9987564,1
2447,<LNBBLJKPBEHFEDALKOLCGEJOBCAB.tim.one@comcast.net>,0.01221675,0
2448,<19885828.1075860876823.JavaMail.evans@thyme>,0.019610437,0
2449,<3b62c5423c63bfdd@andira.wanadoo.fr> (added by andira.wanadoo.fr),0.77047694,1
2450,<033b17d73c5b$6165d1c2$0cb37aa5@nicwuh>,0.9933688,1
2451,<000c01c2552f$11748cf0$10a87dc2@desktop>,0.13596436,0
2452,<1029944441.398.TMDA@deepeddy.vircio.com>,0.004002068,0
2453,<1765.216.250.221.11.1059322221.squirrel@webmail2.netmongol.com>,0.9953076,1
2454,<20220518155751.9DF055B2A1F0D46F@mcinfor.com.br>,0.99586993,1
2455,<20020730114016.A21006@fiachra.ucd.ie>,0.0035882418,0
2456,<20040120091033.51843.qmail@web86107.mail.ukl.yahoo.com>,0.99785113,1
2457,,0.99883634,1
2458,<20020731214254.D9E6929409A@xent.com>,0.89074075,1
2459,<31040967.1075845584757.JavaMail.evans@thyme>,0.012144196,0
2460,<15141191.1075859384623.JavaMail.evans@thyme>,0.0043939715,0
2461,<29812110.1075858322209.JavaMail.evans@thyme>,0.0073899943,0
2462,<18997193.1075844234472.JavaMail.evans@thyme>,0.0073899943,0
2463,<33472303.1075862095043.JavaMail.evans@thyme>,0.019610437,0
2464,<200207311559.g6VFxhX09665@linux.local>,0.004204992,0
2465,<2823ee01c23c0b$f5367990$6b01a8c0@insuranceiq.com>,0.96630627,1
2466,<20020806024019.F3966AB062@peterson.ath.cx>,0.010553825,0
2467,<F5C743FD680CBE4DA17B539411CC4A3F1486232A@sd-mb01.wfinet.com>,0.79509634,1
2468,<5762239B042F34C2@hnicpmaa34.vnn.vn> (added by postmaster@hnicpmaa34.vnn.vn),0.972387,1
2469,<16485841.1075843324223.JavaMail.evans@thyme>,0.0043939715,0
2470,<002101c29b87$28f79680$f600a8c0@dogBear>,0.08879664,0
2471,<.AAA-24721820-08683,0.7725277,0
2472,<25268811.1075854016714.JavaMail.evans@thyme>,0.0073899943,0
2473,<16342956.1075846731184.JavaMail.evans@thyme>,0.0073899943,0
2474,<m3fzy9yn5n.fsf@localhost.localdomain>,0.0020389713,0
2475,<26156136.1075853300044.JavaMail.evans@thyme>,0.012144196,0
2476,<16140909.1075846131269.JavaMail.evans@thyme>,0.01899082,0
2477,<_VffnTzQQ0OEGiAyHy2SmA@geopod-ismtpd-1-0>,0.0020996272,0
2478,<wy9iQDuyTAKsaKRz3xMowg@geopod-ismtpd-11>,0.0018043771,0
2479,<20160925235604.F076D644BD403AC7@webmaster.com>,0.9976497,1
2480,<20020829165117.A16258@prodigy.Redbrick.DCU.IE>,0.0016509702,0
2481,<10126570.1075845444362.JavaMail.evans@thyme>,0.0038386541,0
2482,<b0310ae477.ae477b0310@universia.pt>,0.98817796,1
2483,<200210030802.g9382CK20034@dogma.slashnull.org>,0.071707666,0
2484,<6577875.1075852096094.JavaMail.evans@thyme>,0.019610437,0
2485,,0.99808913,1
2486,<iEFBxxRGSiC6jVOzeATOPg@geopod-ismtpd-28>,0.0037107894,0
2487,<21623702.1075844302900.JavaMail.evans@thyme>,0.006455267,0
2488,<200302201757.h1KHuuH04811@spacecowboys.mr.itd.UM>,0.97702503,1
2489,<3520768.1075854387888.JavaMail.evans@thyme>,0.0073899943,0
2490,<32342512.1075855778988.JavaMail.evans@thyme>,0.0073899943,0
2491,<010001951989ccb6-db449f5e-c02a-4721-ba8f-19690fdc1e84-000000@email.amazonses.com>,0.0027272135,0
2492,<8456108.1075851690843.JavaMail.evans@thyme>,0.0045548053,0
2493,<010001845db59a40-734a2e74-9167-426a-8baf-4f56a537d52e-000000@email.amazonses.com>,0.9780466,1
2494,<20060318194423.49122.qmail@web27313.mail.ukl.yahoo.com>,0.9974414,1
2495,<20020813004420.GB11270@nexus.cloudmark.com>,0.0012084881,0
2496,<726.516943.748779@ebay.com>,0.974619,1
2497,<BAY110-F24B05E81A9491DC8553DF484A50@phx.gbl>,0.99711037,1
2498,<m2u1kzsrmp.fsf@maya.dyndns.org>,0.04150869,0
2499,<17946708.1075854666661.JavaMail.evans@thyme>,0.0073899943,0
2500,<011301c25fda$d3d7a6f0$7c640f0a@mfc.corp.mckee.com>,0.068190746,0
2501,<200207261936.MAA04758@maltesecat>,0.09213025,0
2502,<OE18SgcOrBLSAQV6uPD00002517@hotmail.com>,0.22448117,0
2503,<200207221619.g6MGGs6M010479@mail1.acecape.com>,0.33111405,1
2504,<XaX-MxVfRfyZORl-XBOUeA@ismtpd0001p1sjc2.sendgrid.net>,0.99090755,1
2505,<7626189.1075851696056.JavaMail.evans@thyme>,0.019610437,0
2506,<14785168.1075846266540.JavaMail.evans@thyme>,0.0073899943,0
2507,<200302080138.h181ccag018447@bluewhale.cs.CU>,0.9974808,1
2508,<20230424035816.506350A6D7CC5E3E@exalplast.com>,0.9973437,1
2509,<BLU437-SMTP56C33B8001829B39C521F5FCA10@phx.gbl>,0.96925396,1
2510,<15737.37186.513740.936811@12-248-11-90.client.attbi.com>,0.012654036,0
2511,<200305311651.h4VGplf22111@perfectworld.mr.itd.UM>,0.99528754,1
2512,<3B56A4BF5B710E49B4F05E603A0BA66E032B9707@MCEMAIL.mc.edu.ph>,0.9863848,1
2513,<20231120002323.B5F8DBB7329DD884@monkey.org>,0.99152386,1
2514,<00007dc93dd5$000072da$000064b4@www.newmail.co.il>,0.7703532,1
2515,<14527497.1075858013686.JavaMail.evans@thyme>,0.019610437,0
2516,<17528263.1075851623497.JavaMail.evans@thyme>,0.0043939715,0
2517,<2866673.1075842959064.JavaMail.evans@thyme>,0.004674165,0
2518,<20240119021615.4F93B2539A65@mail.sbsenterprise.in>,0.99406177,1
2519,<E17Wc1P-0007QQ-00@relay1.primushost.com>,0.9937617,1
2520,<200207231700.g6NH0ap15756@mandark.labs.netnoteinc.com>,0.92300385,1
2521,<Pine.LNX.4.40.0208150041250.15601-100000@turing.maths.tcd.ie>,0.002229967,0
2522,<22403307.1075853226520.JavaMail.evans@thyme>,0.0073899943,0
2523,<14036321.1075852928432.JavaMail.evans@thyme>,0.019610437,0
2524,,0.99883634,1
2525,<20230724135436.1919BA42CC209907@thestartupschool.pk>,0.99562836,1
2526,<20070712010342.28050.qmail@web3303.mail.ogk.yahoo.co.jp>,0.9973857,1
2527,PM200011:12:45 AM,0.78806317,1
2528,<7812467.1075854123298.JavaMail.evans@thyme>,0.003276545,0
2529,<FJEOJLEKLOEKPMMADEJDMEJOCCAA.eugene@chiu.bz>,0.002571696,0
2530,<2DF8FA879B67CD4482AB70713E26986805DF85E1@f04mbx3.admin.ohlone.edu>,0.99266535,1
2531,<3445189.1026706476752.JavaMail.root@abv-sfo1-ac-agent6>,0.013074483,0
2532,<16939103.1075844795457.JavaMail.evans@thyme>,0.0038386541,0
2533,<22249311.1075846163309.JavaMail.evans@thyme>,0.0073899943,0
2534,<1027464575.14880.191.camel@10-0-0-223.boston.ximian.com>,0.006046135,0
2535,<18472977.1075843412448.JavaMail.evans@thyme>,0.003276545,0
2536,<20060617185414.EDBD3C038@krusty.si.UM>,0.9835292,1
2537,<200210080801.g98814K06118@dogma.slashnull.org>,0.071707666,0
2538,<20230430192505.3973A08407D0103C@debtpeople.co.uk>,0.89432764,1
2539,<3DEAD19F.1090706@eecs.berkeley.edu>,0.0031964188,0
2540,<200608140638.k7E6clOh020953@chaos.mail.UM>,0.9974808,1
2541,<200603191044.k2JAivJb008133@score.mail.UM>,0.9974808,1
2542,<3998efd8df487a6bb834b57b8342f608@www.kingsmead-homes.co.uk>,0.9701628,1
2543,<BAY21-F14E7997B0F0B67554EB274B0280@phx.gbl>,0.9978752,1
2544,<21755496.1075860276561.JavaMail.evans@thyme>,0.0043939715,0
2545,<-YWCStGqQ0acDo7FyMjY2A@geopod-ismtpd-4>,0.011744938,0
2546,<20060322154021.04D0FC0C6@krusty.si.UM>,0.9954294,1
2547,<0.0.0.4BC.1D5B003FFD2C0D2.0@slot0.hamnc.com>,0.98903733,1
2548,<2C63A5A0C04AE94ABCD549F36571FD7F04295A8DB1B6@E2K7CCR.proviso.local>,0.9000184,1
2549,<2466393.1075854533421.JavaMail.evans@thyme>,0.0045548053,0
2550,<8598544.1075845875188.JavaMail.evans@thyme>,0.0073899943,0
2551,<200208081032.LAA09312@lugh.tuatha.org>,0.33773366,0
2552,<200208231043.LAA09654@webnote.net>,0.9045875,1
2553,<200207301052.07851.colm@tuatha.org>,0.0010941055,0
2554,<00000c1e285f$00004617$000010fb@blomand.net>,0.9577905,1
2555,<20020911122308.GB5866@cthulhu.gerg.ca>,0.015177419,0
2556,<8681263.1075853112121.JavaMail.evans@thyme>,0.0043939715,0
2557,<15929747.1075858447524.JavaMail.evans@thyme>,0.011951949,0
2558,<32274351.1075860761789.JavaMail.evans@thyme>,0.017156716,0
2559,<20020905235013.GC887@calm.mc>,0.00062987447,0
2560,<17285200.1075844826451.JavaMail.evans@thyme>,0.05869416,0
2561,<20020822082838.32185.qmail@mail.free4pornlovers.com>,0.90848696,1
2562,<200210060800.g9680aK15248@dogma.slashnull.org>,0.071707666,0
2563,<20240216001332.69BFDAE075A7BDCA@mglnetwork.com>,0.9918298,1
2564,<200408181440.i7IEek4o004246@brokenways.mr.itd.UM>,0.99755776,1
2565,<E17Zimu-0002Z0-00@cpu59.osdn.com>,0.16887619,0
2566,<20010805043323.7107B11410E@mail.netnoteinc.com>,0.91876817,1
2567,<web-581578729@mail01.infosat.net>,0.99762326,1
2568,<200608192332.k7JNWQfD014677@jacknife.mail.UM>,0.9974808,1
2569,<5999074.1026768016086.JavaMail.root@abv-sfo1-ac-agent4>,0.015779117,0
2570,<20161003084332.A90CFF67E3B2AA1B@monitor.com>,0.9972095,1
2571,<13711665921.20020824144120@cyborgnation.org>,0.1998621,0
2572,<16243086.1075849323608.JavaMail.evans@thyme>,0.0053671235,0
2573,<200703292357.l2TNvkBe072197@virtual9.webair.com>,0.99628025,1
2574,<006e47b18dec$2455b2e1$6ba87ad3@kodbgc>,0.9949614,1
