index,email_id,phishing_probability,label
2355,<NIEFJJMMNPJNOPIDJBFBOEEECDAA.poneil@dbiassociates.net>,0.34664327,0
2356,<14214738.1075845943805.JavaMail.evans@thyme>,0.0018246103,0
2356,<E1CRsSu-0004Zf-Ev@socrates.neosurge.com>,0.9983516,1
2357,,0.9971276,1
2357,<32280050.1075855547148.JavaMail.evans@thyme>,0.0013593115,0
2358,<20151004213146.82AB69D220EDFC72@support.com>,0.99380094,1
2358,<E1bPj09-0008Rd-Uo@pluto.barnextgenaustralia.com.au>,0.9984261,1
2359,<E17VjS8-0005D4-00@cpu59.osdn.com>,0.114444666,0
2359,<21096544.1075854438140.JavaMail.evans@thyme>,0.0011838999,0
2360,<122920060920.28687.4594DDCC0001BD110000700F219791332903010CD2079C080C03BF979B9B9A9C039A03@mchsi.com>,0.5715011,1
2360,<3D72B9D1.20101@barrera.org>,0.011645149,0
2361,<c_GPGilWT06T9uT1P7dg7w@geopod-ismtpd-39>,0.0011880826,0
2361,,0.9984188,1
2362,<F205JjMJvCzxeBD9qPK000135b0@hotmail.com>,0.12821029,0
2362,<200210100804.g9A848K14140@dogma.slashnull.org>,0.039693758,0
2363,<3515048.1075846184331.JavaMail.evans@thyme>,0.0015892514,0
2363,<20060807020424.52112.qmail@web27114.mail.ukl.yahoo.com>,0.9980323,1
2364,<20200820172502.D55B79D154A3C6F3@monkey.org>,0.9972281,1
2364,<200210080800.g9880UK06069@dogma.slashnull.org>,0.039693758,0
2365,<200208020625.HAA01007@webnote.net>,0.90486586,1
2365,<000049ee402c$000077a9$00002f42@postoffice.address.com>,0.9990766,1
2366,<28844331.1075847197631.JavaMail.evans@thyme>,0.0018246103,0
2366,<12950229.1075840007642.JavaMail.evans@thyme>,0.0010703258,0
2367,<02080900434000.12649@neofelis>,0.09696303,0
2367,<c617c7db-dd5a-423b-8d32-06095a2c62af@atl1s07mta1813.xt.local>,0.007885714,0
2368,<200207311635.18353.johnhinsley@blueyonder.co.uk>,0.0021394263,0
2368,<24207347.1075852161305.JavaMail.evans@thyme>,0.0013593115,0
2369,<26581672.1075854416088.JavaMail.evans@thyme>,0.0013593115,0
2369,<3D971165.1CA9D617@endeavors.com>,0.021786937,0
2370,<200210030801.g9381MK19987@dogma.slashnull.org>,0.039693758,0
2370,<E17ytYR-0005ta-00@rhenium.btinternet.com>,0.049437203,0
2371,<200209261532.g8QFWfg25204@dogma.slashnull.org>,0.039693758,0
2371,<3DA3C96B.7050007@eecs.berkeley.edu>,0.04007656,0
2372,<200205252138.g4PLcpn30532@pac25.westernbarge.com>,0.9578568,1
2372,<d3c91bd433b9.d433b9d3c91b@123mail.cl>,0.9976634,1
2373,<20021202235147.9FDF3142562@mx1.link-builder.com>,0.7968805,1
2373,<BAY121-F309D1C23D95D9BF69D6398E8540@phx.gbl>,0.99826956,1
2374,<21012168.1075852848029.JavaMail.evans@thyme>,0.012414434,0
2374,<0100017d2d666cf6-506afad4-4d31-4dd7-a445-f4dfcc904a15-000000@email.amazonses.com>,0.008015428,0
2375,<20020829131331.2ECB070005@relay.dub-t3-1.nwcgroup.com>,0.33446625,1
2375,<20170304011204.7EE52F11FD8A837F@approject.com>,0.9816046,1
2376,<HAMZAbcf059f440ad4cbba5b1c29b535e8762@hamza>,0.9955805,1
2376,<tr38GeHx7N$41.208.141.149$.44fd4b97.f3919.3bd3.7268@berryllium.onspeed.com>,0.98061967,1
2377,<200412070514.iB75EoOQ023157@score.mail.UM>,0.99742436,1
2377,<20160408135339.0D8902AD497A480C@approject.com>,0.9951094,1
2378,<200210020801.g92815K31702@dogma.slashnull.org>,0.039693758,0
2378,<200209191951.MAA18640@maltesecat>,0.0023855474,0
2379,<200204200249.DAA04116@webnote.net>,0.8213913,1
2379,,0.99137646,1
2380,<19366294.1075856342583.JavaMail.evans@thyme>,0.0018246103,0
2380,<30546479.1075841912848.JavaMail.evans@thyme>,0.0018246103,0
2381,<24070693.1075852793501.JavaMail.evans@thyme>,0.0013593115,0
2381,<1883389.1075841257494.JavaMail.evans@thyme>,0.0015892514,0
2382,<23265201.1075856121204.JavaMail.evans@thyme>,0.0018246103,0
2382,<10809717.1075852140788.JavaMail.evans@thyme>,0.0015892514,0
2383,<1025761614.12077.1438001235204.JavaMail.zimbra@gobiernogalapagos.gob.ec>,0.98725235,1
2383,<6118909.1075844352326.JavaMail.evans@thyme>,0.0018246103,0
2384,<31836873.1075857095859.JavaMail.evans@thyme>,0.005179145,0
2384,<21798543.1075842309617.JavaMail.evans@thyme>,0.0018246103,0
2385,<19107636.1075854475894.JavaMail.evans@thyme>,0.0018246103,0
2385,<5.0.2.1.0.20020726165855.03a40810@dogma.slashnull.org>,0.014685311,0
2386,<200603270136.k2R1aRxf024933@web14.hosthome.de>,0.99578446,1
2386,<200409221820.i8MIKeki029388@neartoearth.mr.itd.UM>,0.9758562,1
2387,<3381323.1075851718768.JavaMail.evans@thyme>,0.0012139156,0
2387,<mid-218829961793626970803802498167203714148@k3.send.fableengland.com>,0.027553674,0
2388,<704156704c7d.704c7d704156@ma33.eresmas.com>,0.99764866,1
2388,<200208290256.DAA07921@webnote.net>,0.99420655,1
2389,<200209240800.g8O804C26526@dogma.slashnull.org>,0.039693758,0
2389,<017a01c26df9$53df69b0$0cb2fad8@DWM1>,0.2293536,0
2390,,0.99849474,1
2390,<11296231.1075857725792.JavaMail.evans@thyme>,0.0009042106,0
2391,<200302011904.h11J4eag024620@bluewhale.cs.CU>,0.9967043,1
2391,<01010180e04c8d0a-3f6aebda-293b-4e48-8c21-46fe9fce6c82-000000@us-west-2.amazonses.com>,0.92052305,1
2392,<201612311058.uBVAVWX4015275@smtp04.atlngahp.sys.nuvox.net>,0.9990571,1
2392,<4159.62.194.8.22.1086349051.squirrel@webmail.di-ve.com>,0.99562764,1
2393,<32488730.1075855413736.JavaMail.evans@thyme>,0.0013593115,0
2393,<20021007012740.4c1f4b10.kilroy@kamakiriad.com>,0.0059529166,0
2394,<20240130184436.63A6C2E89034E243@nbadbk.com>,0.9989446,1
2394,<200601122049.k0CKnnt1022831@awakenings.mail.UM>,0.9979195,1
2395,<3DA3294A.8000209@cse.ucsc.edu>,0.012333208,0
2395,<31C6D68FA597D411B04D00E02965883BD239FD@mailhost>,0.039492793,0
2396,<E1azmE3-0001iB-43@ec.deewhy.ie>,0.96515936,1
2396,<20020726101935.D7F972FCC0@smtp.easydns.com>,0.6744866,1
2397,<20021009080049.5620bea1.matthias_haase@bennewitz.com>,0.006344664,0
2397,<E17wCHf-0005HH-01@cpu59.osdn.com>,0.114444666,0
2398,<769205.1026425942815.JavaMail.root@abv-sfo1-ac-agent6>,0.021310348,0
2398,<34.0F.44110.288CD836@iy.mta1vrest.cc.prd.sparkpost>,0.008943515,0
2399,<7272936.1075862037187.JavaMail.evans@thyme>,0.0018246103,0
2399,<db44ddfd-7531-4d75-96f1-80079a78b386@atl1s07mta1815.xt.local>,0.007885714,0
2400,<300368747424286961118@WIN-RNN21B3GD8S>,0.9986451,1
2400,<000b80e18d0d$5386e5c3$7bb46be4@opykpm>,0.9755622,1
2401,,0.9994062,1
2401,<20905428.1075845735264.JavaMail.evans@thyme>,0.0018246103,0
2402,<5.1.1.6.0.20020806131829.03c2ae30@mail.elivefree.net>,0.009375715,0
2402,<3b527a63-7926-46af-ba47-a754975fe327@atl1s07mta1815.xt.local>,0.007885714,0
2403,<29231497.1075845292738.JavaMail.evans@thyme>,0.0013593115,0
2403,<200209140320.g8E3Kww29126@hobbit.linuxworks.com.au.nospam>,0.002696752,0
2404,<6283d079.1c69fb81.74818.745a@mx.google.com>,0.8969705,1
2404,<16338923.1075841760794.JavaMail.evans@thyme>,0.0009042106,0
2405,<12368437.1075848042730.JavaMail.evans@thyme>,0.0013593115,0
2405,<m2wuratwbe.fsf@maya.dyndns.org>,0.068504974,0
2406,<200205112307.g4BN7pJ10611@693.six86.com>,0.938918,1
2406,<20160216030137.5A401862BCD@mail.vinabookkeeping.com>,0.99650586,1
2407,<20230511100437.1777057257CF3FF3@monkey.org>,0.99584216,1
2407,<200502040750.j147oZQw014622@jacknife.mail.UM>,0.9952454,1
2408,<E1HXZ2q-00059D-VL@vs241236.vserver.de>,0.99524766,1
2408,<200612041945.kB4Jjm1I010652@chaos.mail.UM>,0.9967043,1
2409,<200503261933.j2QJXU603821@yttnetwork.co.kr>,0.9946085,1
2409,<20061031082527.87526.qmail@web26711.mail.ukl.yahoo.com>,0.9986523,1
2410,<0000104257bd$00001f24$00007177@>,0.99484324,1
2410,<-PcmtF3OTmWVZVME2wwkIw@geopod-ismtpd-28>,0.002485852,0
2411,<27078674.1075859798304.JavaMail.evans@thyme>,0.012414434,0
2411,<hgQIV4nlYEQjfsFqWPYU4cuRxBUWMkvs0oBcWBhuA@198.252.109.12>,0.9889609,1
2412,<16085278.1075842611937.JavaMail.evans@thyme>,0.00091867713,0
2412,<0100018cfda92bcb-cf047dba-f503-4e80-83d4-02a09c5d0f3f-000000@email.amazonses.com>,0.0042912406,0
2413,<BAY16-F112B14A7DE1B1FD56B0872D4220@phx.gbl>,0.99845636,1
2413,<20181128095715.88AE11D61263CDB2@unitedwash.com>,0.9990314,1
2414,<3660433.1026767487726.JavaMail.root@abv-sfo1-ac-agent4>,0.006252718,0
2414,,0.99502194,0
2415,<25172166.1075856941649.JavaMail.evans@thyme>,0.0012333309,0
2415,<19553603.1075844264344.JavaMail.evans@thyme>,0.0018246103,0
2416,<20921178.1075857213140.JavaMail.evans@thyme>,0.003042337,0
2416,<29819121.1075855180499.JavaMail.evans@thyme>,0.0038617032,0
2417,<E1Zj5Cc-0004Rv-NI@server.pixels.net.nz>,0.99852365,1
2417,<200607161536.k6GFaZRN014019@panther.mail.UM>,0.9967043,1
2418,<bfkWRT6WRi2Fpo3tq5IYwQ@ismtpd0008p1iad2.sendgrid.net>,0.9807412,1
2418,<20230703033857.580EA43931C808DB@hinthida.info>,0.99884135,1
2419,<24916501.1075841836376.JavaMail.evans@thyme>,0.0018246103,0
2419,<004d70d18d4d$5447e2e3$3de84ce4@mqueyq>,0.9948737,1
2420,<2cef01c25acc$a5a5f420$89a79642@groundspeak.biz>,0.9783715,0
2420,<E17ytWT-0005ta-00@rhenium.btinternet.com>,0.049437203,0
2421,<T1gQixO7S7CQ353H8yq8Vw@geopod-ismtpd-4-4>,0.0011772936,0
2421,<00000e256af3$000032f9$00000b75@Received>,0.56523955,1
2422,<8145069.1075843919077.JavaMail.evans@thyme>,0.005179145,0
2422,<20021004002618.1b352b30.matthias@rpmforge.net>,0.018925535,0
2423,<20020819.Tyh.17357700@www.dudex.net>,0.28725088,0
2423,<01010180d80d1bd5-c77029bf-0fc8-4a65-ab85-6b097da00678-000000@us-west-2.amazonses.com>,0.99638784,1
2424,<200208021225.27413.colm@tuatha.org>,0.0008306112,0
2424,<9444098.1075845760890.JavaMail.evans@thyme>,0.0013593115,0
2425,<200508022216.j72MG7eA030849@casino.mail.UM>,0.9984388,1
2425,<135343609.663165.1437226861961.JavaMail.zimbra@gobiernogalapagos.gob.ec>,0.98725235,1
2426,<A23DE7A325D23B49A76B54080E0BCB9E2924A9@kabul.ad.skymv.com>,0.051805936,0
2426,<20170804233602.0D5C9DACFA914A92@webmaster.com>,0.99908054,1
2427,<1a69381a5009.1a50091a6938@ma19.eresmas.com>,0.99918395,1
2427,<20230510030424.8C4A673EE5C09D1A@winstargrouip.net>,0.9992867,1
2428,<0MKuxu-1Ef5zA0H0G-0002xY@mx.perfora.net>,0.9976792,1
2428,<201606080213.u582Dlrf051404@www2816m.sakura.ne.jp>,0.9612418,1
2429,<06.8E.42017.88849576@i-0591e7b8f3bf01038.mta1vrest.sd.prd.sparkpost>,0.009542908,0
2429,<27620132.1075845836552.JavaMail.evans@thyme>,0.0026120152,0
2430,<32788167.1075839985897.JavaMail.evans@thyme>,0.0014368457,0
2430,<146240775299008330a450162@mlsend.com>,0.029023089,0
2431,<26521463.1075840847000.JavaMail.evans@thyme>,0.0018246103,0
2431,<1092651.1026334340869.JavaMail.root@abv-sfo1-ac-agent6>,0.005961535,0
2432,<200305060843.h468hi228040@deadpool.mr.itd.UM>,0.99742436,1
2432,<0MKvAI-1DGhno34Qu-0006Lo@mx.perfora.net>,0.99540484,1
2433,<1691e001c25203$f79b8820$6b01a8c0@insuranceiq.com>,0.99440295,1
2433,<E1HCGqH-0004JU-4o@host.costa360vision.com>,0.9968484,1
2434,<29717792.1075852363818.JavaMail.evans@thyme>,0.0013593115,0
2434,<M513tFhkRvqx1VpEfK6H4w@geopod-ismtpd-1-4>,0.9655334,1
2435,<20190910150005.0FF7B42D6C5@mail.nimc.gov.ng>,0.994478,1
2435,<200308030307.h7337vr16534@enforcer.mr.itd.UM>,0.99546117,1
2436,<BDC37095EDB5448D8CFADBDD03C31149@WIN-9A7T77R3VR5>,0.5115588,1
2436,<200207181208.FAA11456@mx.serv.net>,0.6554782,1
2437,<20190702062629.88B91650F50E2A88@tradestation-digital.de>,0.99872786,1
2437,<200209071239.g87CdAC18868@dogma.slashnull.org>,0.47547367,1
2438,<002a38a20d2c$2885d7c4$1de48cb6@lcrbal>,0.9899546,1
2438,,0.9984188,1
2439,<31536494.1075843496850.JavaMail.evans@thyme>,0.0018246103,0
2439,<LNBBLJKPBEHFEDALKOLCGEKGBCAB.tim.one@comcast.net>,0.009247501,0
2440,<27010476.1075845420298.JavaMail.evans@thyme>,0.005179145,0
2440,<E1Zj8ob-00024K-2C@server.pixels.net.nz>,0.99852365,1
2441,<52d8ac811186fb237ec242b2f.98734f570e.20220607085919.d258d2f877.dc6d3368@mail233.atl61.mcsv.net>,0.015315253,0
2441,<11647930.1075859920939.JavaMail.evans@thyme>,0.0018246103,0
2442,<19262024065622838AF4F754$B14579F1FC@elitehealthgroupllc.com>,0.99837995,1
2442,<20230511100410.7F046D202CBAEFF9@monkey.org>,0.99535453,1
2443,<28923798.1075860209808.JavaMail.evans@thyme>,0.00091867713,0
2443,<027e82b18e0c$3676e7e8$0dc03eb8@fufrrb>,0.9956879,1
2444,<OE31rcJQ7VhMZpCEIoh0000784e@hotmail.com>,0.21346873,0
2444,<200210070800.g9780gK23263@dogma.slashnull.org>,0.039693758,0
2445,<7397426.1075855746413.JavaMail.evans@thyme>,0.0018246103,0
2445,<30144306.1075852191969.JavaMail.evans@thyme>,0.0009042106,0
2446,<200210050800.g9580XK02542@dogma.slashnull.org>,0.039693758,0
2446,<346254315.37702365322708@natrol.com>,0.998727,1
2447,<20020820143117.GA28159@mail.webnote.net>,0.00050410716,0
2447,<LNBBLJKPBEHFEDALKOLCGEJOBCAB.tim.one@comcast.net>,0.009247501,0
2448,<28306636.1075842416779.JavaMail.evans@thyme>,0.0018246103,0
2448,<19885828.1075860876823.JavaMail.evans@thyme>,0.005179145,0
2449,<5475776.1075860956010.JavaMail.evans@thyme>,0.005179145,0
2449,<3b62c5423c63bfdd@andira.wanadoo.fr> (added by andira.wanadoo.fr),0.73406124,1
2450,<32233745.1075856464942.JavaMail.evans@thyme>,0.0034495723,0
2450,<033b17d73c5b$6165d1c2$0cb37aa5@nicwuh>,0.9982798,1
2451,<JmHHDtspQ4SBXuKCu02fCQ@geopod-ismtpd-7>,0.0029440513,0
2451,<000c01c2552f$11748cf0$10a87dc2@desktop>,0.086151764,0
2452,<33418414.1075843679153.JavaMail.evans@thyme>,0.00091867713,0
2452,<1029944441.398.TMDA@deepeddy.vircio.com>,0.0010585387,0
2453,<680213.1075855916432.JavaMail.evans@thyme>,0.0029323213,0
2453,<1765.216.250.221.11.1059322221.squirrel@webmail2.netmongol.com>,0.99672747,1
2454,<B5oU3DsSQEajzlo5UP3O3g@geopod-ismtpd-9>,0.0049548694,0
2454,<20220518155751.9DF055B2A1F0D46F@mcinfor.com.br>,0.9990138,1
2455,<32155406.1075841400893.JavaMail.evans@thyme>,0.0014585103,0
2455,<20020730114016.A21006@fiachra.ucd.ie>,0.002244118,0
2456,<20060708124147.80027.qmail@web39514.mail.mud.yahoo.com>,0.99703074,1
2456,<20040120091033.51843.qmail@web86107.mail.ukl.yahoo.com>,0.99703074,1
2457,<200605291152.25081@centrum.cz>,0.9964149,1
2457,,0.99885654,1
2458,<3D3CB167.7050605@barrera.org>,0.0038058718,0
2458,<20020731214254.D9E6929409A@xent.com>,0.88095003,1
2459,<31040967.1075845584757.JavaMail.evans@thyme>,0.0035046188,0
2459,<apaTs6AySRqLHN_EKJaqiw@geopod-ismtpd-26>,0.002485852,0
2460,<15141191.1075859384623.JavaMail.evans@thyme>,0.0013593115,0
2460,<16828.1033599653@dimebox.bmc.com>,0.0070875436,0
2461,<29812110.1075858322209.JavaMail.evans@thyme>,0.0018246103,0
2461,<19006613.1075845375676.JavaMail.evans@thyme>,0.0013593115,0
2462,<18997193.1075844234472.JavaMail.evans@thyme>,0.0018246103,0
2462,<26789922.1075853099711.JavaMail.evans@thyme>,0.012414434,0
2463,<33472303.1075862095043.JavaMail.evans@thyme>,0.005179145,0
2463,<6794703.1075856642831.JavaMail.evans@thyme>,0.0010703258,0
2464,<200207311559.g6VFxhX09665@linux.local>,0.002089834,0
2464,<12836960.1075846738014.JavaMail.evans@thyme>,0.005179145,0
2465,<2823ee01c23c0b$f5367990$6b01a8c0@insuranceiq.com>,0.9940189,1
2465,<20241201042408.1EF78C9A809412F2@ak.com>,0.99537426,1
2466,<20020806024019.F3966AB062@peterson.ath.cx>,0.0065185977,0
2466,<0100018317566051-51e2eff0-732e-45a7-825b-3a3b8702d4a9-000000@email.amazonses.com>,0.008015428,0
2467,<F5C743FD680CBE4DA17B539411CC4A3F1486232A@sd-mb01.wfinet.com>,0.94795007,1
2467,<000076d12c96$00006de0$00004505@spiritairlines.com.au>,0.9120182,1
2468,<5762239B042F34C2@hnicpmaa34.vnn.vn> (added by postmaster@hnicpmaa34.vnn.vn),0.9980325,1
2468,,0.9991111,1
2469,<16485841.1075843324223.JavaMail.evans@thyme>,0.0013593115,0
2469,<y1sCokoqROC2NcmBp8nvyQ@geopod-ismtpd-27>,0.0012595712,0
2470,<002101c29b87$28f79680$f600a8c0@dogBear>,0.09771621,0
2470,<LDWQoR24SWyGB4Y1zWzDuQ@geopod-ismtpd-6-1>,0.024707902,0
2471,<.AAA-24721820-08683,0.7958056,0
2471,<24123831.1075848233450.JavaMail.evans@thyme>,0.0018246103,0
2472,<25268811.1075854016714.JavaMail.evans@thyme>,0.0018246103,0
2472,<10575517.1075845540904.JavaMail.evans@thyme>,0.0018246103,0
2473,<16342956.1075846731184.JavaMail.evans@thyme>,0.0018246103,0
2473,<20020816.utj.20032800@www.dudex.net>,0.05149661,0
2474,<m3fzy9yn5n.fsf@localhost.localdomain>,0.0011442804,0
2474,<7087291.1075857178592.JavaMail.evans@thyme>,0.0010703258,0
2475,<26156136.1075853300044.JavaMail.evans@thyme>,0.0035046188,0
2475,<20278138.1075853793372.JavaMail.evans@thyme>,0.0034495723,0
2476,<16140909.1075846131269.JavaMail.evans@thyme>,0.0066979504,0
2476,<3D7344E1.8010309@diva.ie>,0.021654999,0
2477,<_VffnTzQQ0OEGiAyHy2SmA@geopod-ismtpd-1-0>,0.0028169642,0
2477,<4675510.1075858392945.JavaMail.evans@thyme>,0.0018246103,0
2478,<wy9iQDuyTAKsaKRz3xMowg@geopod-ismtpd-11>,0.0013759263,0
2478,<27734681.1075852499627.JavaMail.evans@thyme>,0.00091867713,0
2479,<20160925235604.F076D644BD403AC7@webmaster.com>,0.99908054,1
2479,<M23igYJBQG6lFyE6av8PAA@geopod-ismtpd-3>,0.0049548694,0
2480,<20020829165117.A16258@prodigy.Redbrick.DCU.IE>,0.0015278246,0
2480,<28549005.1075845550208.JavaMail.evans@thyme>,0.0018246103,0
2481,<10126570.1075845444362.JavaMail.evans@thyme>,0.0010703258,0
2481,<aivb4e$npr$1@main.gmane.org>,0.018592384,0
2482,<b0310ae477.ae477b0310@universia.pt>,0.9962729,1
2482,<1028902217.418.12.camel@peck>,0.0027012776,0
2483,<Pine.LNX.4.44.0208131402170.4408-100000@burgers.bubbanfriends.org>,0.0016269541,0
2483,<200210030802.g9382CK20034@dogma.slashnull.org>,0.039693758,0
2484,<200210050800.g9580oK02573@dogma.slashnull.org>,0.039693758,0
2484,<6577875.1075852096094.JavaMail.evans@thyme>,0.005179145,0
2485,,0.99885654,1
2485,,0.9987062,1
2486,<29841064.1075841602421.JavaMail.evans@thyme>,0.0018246103,0
2486,<iEFBxxRGSiC6jVOzeATOPg@geopod-ismtpd-28>,0.0036305995,0
2487,<28978024.1075841409282.JavaMail.evans@thyme>,0.0013593115,0
2487,<21623702.1075844302900.JavaMail.evans@thyme>,0.0015892514,0
2488,<20020821112629.GA7858@nuvotem.com>,0.043520726,0
2488,<200302201757.h1KHuuH04811@spacecowboys.mr.itd.UM>,0.98819727,1
2489,<0100017936b9022d-541cc5f1-8d8f-4db9-b33d-7ceb476be692-000000@email.amazonses.com>,0.008015428,0
2489,<3520768.1075854387888.JavaMail.evans@thyme>,0.0018246103,0
2490,<200209301934.MAA06188@maltesecat>,0.0023855474,0
2490,<32342512.1075855778988.JavaMail.evans@thyme>,0.0018246103,0
2491,<e9ffe352-1106-4115-8371-83664838a860@atl1s07mta1813.xt.local>,0.007885714,0
2491,<010001951989ccb6-db449f5e-c02a-4721-ba8f-19690fdc1e84-000000@email.amazonses.com>,0.0056106825,0
2492,<p05111a0bb97c40514930@[66.149.49.6]>,0.21274723,0
2492,<8456108.1075851690843.JavaMail.evans@thyme>,0.0012333309,0
2493,<BAY136-F30DA74AC3603E5A84B5935868F0@phx.gbl>,0.99731475,1
2493,<010001845db59a40-734a2e74-9167-426a-8baf-4f56a537d52e-000000@email.amazonses.com>,0.9970571,1
2494,<20170524022437.819F6D74D57EE353@001mail.domain.com>,0.9991487,1
2494,<20060318194423.49122.qmail@web27313.mail.ukl.yahoo.com>,0.9980889,1
2495,<E17rqZi-0002sP-01@cpu59.osdn.com>,0.114444666,0
2495,<20020813004420.GB11270@nexus.cloudmark.com>,0.00050410716,0
2496,<99D89B86E277274C9D85B6F3B272F829442049D5@WOLF.actx.edu>,0.9963439,1
2496,<726.516943.748779@ebay.com>,0.99842584,1
2497,<7424563.1075861792615.JavaMail.evans@thyme>,0.005179145,0
2497,<BAY110-F24B05E81A9491DC8553DF484A50@phx.gbl>,0.99845636,1
2498,<15687322.1075862153963.JavaMail.evans@thyme>,0.012414434,0
2498,<m2u1kzsrmp.fsf@maya.dyndns.org>,0.013975028,0
2499,<10622800.1075852092176.JavaMail.evans@thyme>,0.0018246103,0
2499,<17946708.1075854666661.JavaMail.evans@thyme>,0.0018246103,0
2500,<25494358.1075852938103.JavaMail.evans@thyme>,0.0018246103,0
2500,<011301c25fda$d3d7a6f0$7c640f0a@mfc.corp.mckee.com>,0.034853343,0
2501,<8534829.1075853446703.JavaMail.evans@thyme>,0.0018246103,0
2501,<200207261936.MAA04758@maltesecat>,0.051555812,0
2502,<82D4B3A0-B961-11D6-80A5-000393A46DEA@alumni.caltech.edu>,0.070384674,0
2502,<OE18SgcOrBLSAQV6uPD00002517@hotmail.com>,0.21346873,0
2503,<20020905061252.874D51CE8C@mimas.net-temps.com>,0.68149537,1
2503,<200207221619.g6MGGs6M010479@mail1.acecape.com>,0.41402575,1
2504,,0.99885654,1
2504,<XaX-MxVfRfyZORl-XBOUeA@ismtpd0001p1sjc2.sendgrid.net>,0.9991291,1
2505,<30687517.1075857350682.JavaMail.evans@thyme>,0.0018246103,0
2505,<7626189.1075851696056.JavaMail.evans@thyme>,0.005179145,0
2506,<29417077.1075843330984.JavaMail.evans@thyme>,0.0013593115,0
2506,<14785168.1075846266540.JavaMail.evans@thyme>,0.0018246103,0
2507,<200208072323.g77NNjB27587@ex1.hostserve21.com>,0.93449414,1
2507,<200302080138.h181ccag018447@bluewhale.cs.CU>,0.99742436,1
2508,<20230424035816.506350A6D7CC5E3E@exalplast.com>,0.9988931,1
2508,<20020815231545.48bf7c27.matthias@egwn.net>,0.016204946,0
2509,<BLU437-SMTP56C33B8001829B39C521F5FCA10@phx.gbl>,0.9983479,1
2509,<11361588.1075840976056.JavaMail.evans@thyme>,0.005179145,0
2510,<15737.37186.513740.936811@12-248-11-90.client.attbi.com>,0.008276787,0
2510,<2e2601c2554e$d9995570$89a79642@groundspeak.biz>,0.9783715,0
2511,<200305311651.h4VGplf22111@perfectworld.mr.itd.UM>,0.9976305,1
2511,<LNBBLJKPBEHFEDALKOLCIEAHBDAB.tim.one@comcast.net>,0.009247501,0
2512,<3B56A4BF5B710E49B4F05E603A0BA66E032B9707@MCEMAIL.mc.edu.ph>,0.99753726,1
2512,<20061031180132.93076.qmail@web58413.mail.re3.yahoo.com>,0.99703074,1
2513,<3D537CB9.7050902@corvil.com>,0.011704693,0
2513,<20231120002323.B5F8DBB7329DD884@monkey.org>,0.9969783,1
2514,<00007dc93dd5$000072da$000064b4@www.newmail.co.il>,0.90111786,1
2514,<20170506142726.3148C4CC1391967E@approject.com>,0.9951113,1
2515,<14527497.1075858013686.JavaMail.evans@thyme>,0.005179145,0
2515,<13436754.1075851689152.JavaMail.evans@thyme>,0.0013593115,0
2516,<17528263.1075851623497.JavaMail.evans@thyme>,0.0013593115,0
2516,<11533350.1075856052169.JavaMail.evans@thyme>,0.0018246103,0
2517,<24975728.1075857919577.JavaMail.evans@thyme>,0.005179145,0
2517,<2866673.1075842959064.JavaMail.evans@thyme>,0.0013593115,0
2518,,0.99969983,1
2518,<20240119021615.4F93B2539A65@mail.sbsenterprise.in>,0.99830806,1
2519,<E1CRJ99-0003o0-D1@secure.securespace4u.co.uk>,0.99852544,1
2519,<E17Wc1P-0007QQ-00@relay1.primushost.com>,0.99856144,1
2520,<200207231700.g6NH0ap15756@mandark.labs.netnoteinc.com>,0.9955598,1
2520,<p4kx9.mt1pdr@prodigy.net>,0.9977191,1
2521,<Pine.LNX.4.40.0208150041250.15601-100000@turing.maths.tcd.ie>,0.0016059721,0
2521,<32062675.1075857471419.JavaMail.evans@thyme>,0.0018246103,0
2522,<22403307.1075853226520.JavaMail.evans@thyme>,0.0018246103,0
2522,<20020204132927.3dc863a0.matthias@egwn.net>,0.016204946,0
2523,<ce16410e-5d4d-4ad9-a241-581baccd54dd@ind1s06mta1896.xt.local>,0.038298063,0
2523,<14036321.1075852928432.JavaMail.evans@thyme>,0.005179145,0
2524,<20020917165028.4F4EA16F03@spamassassin.taint.org>,0.0025709292,0
2524,,0.99885654,1
2525,<20160421173114.0686BB420B8@rio.newmex.com>,0.9949508,1
2525,<20230724135436.1919BA42CC209907@thestartupschool.pk>,0.9991271,1
2526,<3672559.1075857160952.JavaMail.evans@thyme>,0.0018246103,0
2526,<20070712010342.28050.qmail@web3303.mail.ogk.yahoo.co.jp>,0.9982139,1
2527,PM200011:12:45 AM,0.9469387,1
2527,<200210020801.g92818K31710@dogma.slashnull.org>,0.039693758,0
2528,<4465026.1075845688039.JavaMail.evans@thyme>,0.0013593115,0
2528,<7812467.1075854123298.JavaMail.evans@thyme>,0.00091867713,0
2529,<27348837.1075845693636.JavaMail.evans@thyme>,0.0018246103,0
2529,<FJEOJLEKLOEKPMMADEJDMEJOCCAA.eugene@chiu.bz>,0.0014087148,0
2530,<200208091504.07502.donncha.ocaoimh@tradesignals.com>,0.0010823935,0
2530,<2DF8FA879B67CD4482AB70713E26986805DF85E1@f04mbx3.admin.ohlone.edu>,0.99859256,1
2531,<3445189.1026706476752.JavaMail.root@abv-sfo1-ac-agent6>,0.0057353103,0
2531,<33491269.1075855066065.JavaMail.evans@thyme>,0.0018246103,0
2532,<16939103.1075844795457.JavaMail.evans@thyme>,0.0009042106,0
2532,<28447062.1075853267562.JavaMail.evans@thyme>,0.0018246103,0
