number_of_text_plain_sections,number_of_text_html_sections,number_of_image_sections,number_of_application_sections,ratio_text_plain_to_any_text_sections,length_of_text_in_text_html_section,index_charset_first_sec,num_unique_charset,num_standart_header,num_in_reply_to,num_received,exist_x_mailer,exist_user_agent,mime_version,case_var_MV,length_message_id,ascii_boundary_char,existence_of_domain,is_id_part_hex,is_id_part_decimal,existence_of_dots_in_id_part,existence_of_special_chars_in_id_part,is_domain_part_hex,is_domain_part_decimal,existence_of_dots_in_domain_part,existence_of_special_chars_in_domain_part,num_From_header_tags_in_thread,num_ofToheader_tags_in_thread,num_ofunique_To_addresses_in_thread,num_ofunique_Reply-To_addresses_in_thread,num_ofuniquedomains_in_all_email_addresses,ratio_unique_To_domains_to_unique_domains_in_all_addresses,num_Cc_addresses,num_Bcc_addresses,num_of_Sender_addresses,IsReturn_Path_identical_to_Reply_To,num_ofTo_domains_identical_to_From_domain,num_ofCc_domains_identical_to_From_domain,num_ofBcc_domains_identical_to_From_domain,IsFrom_domain_same_as_Reply-To_domain,IsFrom_domain_same_as_Return-Path_domain,IsFrom_entity_bracketed,IsTo_entity_bracketed,len_first_boundary,boundary_start_with_=,exist_=_middle_boundary,exist_underscore_boundary,exist_dot_boundary,exist_other_special_char_boundary,boundary_hexadecimal,boundary_decimal,depht_DOM_tree,num_DOM_leaf,num_unique_DOM_leaf,mean_DOM_leaf_depths,standart_dev_DOM_depths,num_email_addresses_in_html_section,num_a_tags,num_URLs_in_html_section,ratio_unique_domains_to_domains_of_allURLs_in_anytags,length_style,exist_direction,exist_JS,label,email_id,index
1,1,0,0,0.5,0,1,1,7,0,0,0,0,1,1,44,64,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0.0,0,0,0,0,0,0,0,0,0,1,0,39,0,1,1,1,0,0,0,3,20,4,2.4,0.5830951894845301,0,1,1,1.0,97,0,0,1,<4363876.1074004880368.JavaMail.www@wwinf3002>,1769
1,0,0,0,1.0,0,-1,0,5,0,7,0,0,0,0,54,64,1,1,0,1,0,0,0,1,1,1,1,1,0,2,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<20021003205705.9BEC9A37B9@belphegore.hughes-family.org>,1770
1,0,0,0,1.0,0,-1,0,7,0,2,1,0,1,0,28,64,1,0,0,1,0,0,0,0,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<200107042335421.SM01083@host>,1771
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,42,64,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<3929767.1075842806227.JavaMail.evans@thyme>,1772
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,42,64,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<7001276.1075842544799.JavaMail.evans@thyme>,1773
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<20403926.1075842117579.JavaMail.evans@thyme>,1774
1,0,0,0,1.0,0,1,1,8,1,7,1,0,1,0,37,64,1,1,0,0,1,0,0,0,0,1,1,2,1,3,0.6666666666666666,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<000e01c24c5b$64b78980$0200a8c0@JMHALL>,1775
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,42,64,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1.0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<2996184.1075844237564.JavaMail.evans@thyme>,1776
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,8,0,6,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<32256195.1075846720019.JavaMail.evans@thyme>,1777
1,0,0,0,1.0,0,-1,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,,1778
1,0,0,0,1.0,0,1,1,8,0,0,0,1,1,0,41,64,1,1,0,1,0,0,0,1,1,1,1,0,1,2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<1140789923.43ff12a317ae8@imp6-g19.free.fr>,1779
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,42,64,1,0,0,1,0,0,0,0,0,1,1,3,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<7556397.1075854486822.JavaMail.evans@thyme>,1780
1,0,0,0,1.0,0,1,1,8,0,2,0,0,1,0,84,64,1,1,0,0,1,0,0,1,1,1,1,1,0,2,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<01020193b4c05ef9-527cd2b8-8b02-4af6-8cc8-26d532e83b79-000000@eu-west-1.amazonses.com>,1781
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,2,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<25346575.1075845547038.JavaMail.evans@thyme>,1782
1,1,0,0,0.5,0,1,1,7,0,4,0,0,1,1,39,64,1,0,0,0,0,0,0,0,1,1,1,1,1,2,0.5,0,0,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,1,0,43,37,8,30.81081081081081,15.735719116053852,0,25,51,0.058823529411764705,18177,0,0,0,<370j2Bb2Qp2MUb52jChqAA@geopod-ismtpd-34>,1783
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<21694609.1075852635498.JavaMail.evans@thyme>,1784
0,1,0,0,0.0,0,-1,0,6,0,2,0,0,0,0,45,64,1,0,0,1,0,0,0,1,0,1,1,1,1,2,0.5,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,32,10,11.15625,4.596937669525224,0,5,10,0.3,511,0,0,1,<200208061548.g76Fmek07579@dogma.slashnull.org>,1785
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,42,64,1,0,0,1,0,0,0,0,0,1,1,12,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<7257524.1075863594255.JavaMail.evans@thyme>,1786
1,1,0,0,0.5,0,1,1,7,0,0,0,0,1,0,54,64,1,0,0,1,0,0,0,1,0,1,1,1,1,2,0.5,0,0,0,0,0,0,0,0,0,1,0,30,0,1,0,0,1,0,0,5,76,4,3.9342105263157894,0.29627184866309747,1,0,1,1.0,130,0,0,1,<20060425153558.43185.qmail@web26113.mail.ukl.yahoo.com>,1787
0,1,0,0,0.0,0,1,1,8,0,2,0,0,1,0,80,64,1,1,0,0,1,0,0,1,0,1,1,1,1,2,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35,49,11,20.653061224489797,12.198278601220185,0,15,28,0.21428571428571427,15908,0,0,0,<0100018dfadf7d1a-3930673c-329f-4530-88a8-552233f3dedd-000000@email.amazonses.com>,1788
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,42,64,1,0,0,1,0,0,0,0,0,1,1,26,0,1,1.0,5,5,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<9590228.1075859391327.JavaMail.evans@thyme>,1789
1,0,0,0,1.0,0,1,1,8,0,3,0,0,1,0,45,64,1,1,0,0,1,0,0,1,0,1,1,1,1,3,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<000011cd315e$00006bb1$0000610f@btamail.net.cn>,1790
1,0,0,0,1.0,0,1,1,8,1,6,1,0,1,0,47,64,1,0,0,1,0,0,0,1,0,1,1,1,1,2,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<20020923080924.27618d2b.hosting@j2solutions.net>,1791
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,42,64,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<7122646.1075841099816.JavaMail.evans@thyme>,1792
1,1,0,0,0.5,0,1,1,7,0,4,0,0,1,1,39,64,1,0,0,0,1,0,0,0,1,1,1,1,1,2,0.5,0,0,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,1,0,53,39,10,34.05128205128205,15.93729494460137,0,19,32,0.125,8755,0,0,0,<6DBVxWKgQdeBPIPjg6WT-g@geopod-ismtpd-41>,1793
1,0,0,0,1.0,0,1,1,7,0,9,1,0,1,0,41,64,1,0,0,1,0,0,0,1,0,1,1,1,1,2,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<200208212046.g7LKkqf15798@mail.banirh.com>,1794
1,1,0,0,0.5,0,1,1,7,0,4,0,0,1,0,40,64,1,1,0,1,0,0,0,1,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,0,27,1,1,0,0,0,1,1,9,16,4,3.6875,1.757795138803154,2,1,0,0.0,20,0,0,1,<20161007211007.902869C7D4A@mail.govir.ir>,1795
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,2,0,2,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<15949945.1075845578459.JavaMail.evans@thyme>,1796
1,0,0,0,1.0,0,1,1,7,1,8,0,0,1,0,58,64,1,0,0,1,1,0,0,1,0,1,1,1,0,3,0.3333333333333333,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<Pine.LNX.4.33.0209261603420.8588-100000@hydrogen.leitl.org>,1797
1,1,0,0,0.5,0,-1,0,5,0,0,0,0,1,1,49,64,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1.0,0,0,0,0,0,0,0,0,0,0,1,39,0,0,1,0,0,0,0,2,61,2,2.0,0.0,0,2,2,1.0,0,0,0,1,<200307291224.h6TCOT211977@wm-smtp1.entergroup.com>,1798
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<15954242.1075842253598.JavaMail.evans@thyme>,1799
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,21,0,1,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<33223335.1075861913446.JavaMail.evans@thyme>,1800
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,12,0,1,1.0,2,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<12910419.1075847537764.JavaMail.evans@thyme>,1801
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,42,64,1,0,0,1,0,0,0,0,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<4169206.1075858088381.JavaMail.evans@thyme>,1802
1,0,0,0,1.0,0,1,1,8,0,10,1,0,1,0,37,64,1,1,0,0,1,0,0,0,0,1,1,1,1,2,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<00fd01c294b4$6edee240$1cd0c150@xp1900>,1803
1,0,0,0,1.0,0,1,1,8,1,6,1,0,1,0,48,64,1,1,0,0,1,0,0,1,0,1,1,1,0,2,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<A5393302-C750-11D6-A53C-003065F93D3A@topsail.org>,1804
1,0,0,0,1.0,0,1,1,8,0,6,1,0,1,0,45,64,1,0,0,1,0,0,0,1,0,1,1,1,0,2,0.5,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<AMEPKEBLDJJCCDEJHAMIKELBFIAA.ejw@cse.ucsc.edu>,1805
0,1,0,0,0.0,0,-1,0,8,0,2,0,0,1,0,46,64,1,1,0,1,0,0,0,1,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,14,9,12.071428571428571,3.954460153047546,3,2,2,1.0,2220,0,0,1,<20240704120143.B805C8AC4F0B3039@ytomtravel.com>,1806
1,1,0,0,0.5,0,1,1,7,0,2,0,0,1,0,50,64,1,1,0,1,0,0,0,1,0,1,1,1,1,2,0.5,0,0,0,0,0,0,0,0,0,1,1,51,0,1,1,0,1,0,0,32,41,10,12.414634146341463,11.869155783478982,2,5,16,0.5,16177,0,0,0,<2E.93.45394.AB2D0D46@jy.mta1vrest.cc.prd.sparkpost>,1807
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,42,64,1,0,0,1,0,0,0,0,0,1,1,1,0,2,0.5,3,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<9460301.1075842656490.JavaMail.evans@thyme>,1808
1,1,0,0,0.5,0,1,1,7,0,3,0,0,1,0,48,64,1,1,0,1,0,0,0,1,0,1,1,1,0,3,0.3333333333333333,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,19,29,8,7.655172413793103,4.341268383453163,0,2,11,0.36363636363636365,1720,0,0,1,<20191228101223.21D7B558193@hm3070.locaweb.com.br>,1809
1,0,0,0,1.0,0,-1,0,4,0,0,0,0,0,0,39,64,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<200703112245.l2BMj1Pi021400@fan.mail.UM>,1810
1,1,0,0,0.5,0,1,1,7,0,2,0,0,1,0,60,64,1,0,0,0,1,0,0,1,0,1,1,1,1,6,0.16666666666666666,3,0,0,0,0,0,0,0,0,1,0,28,0,0,0,0,0,1,0,17,14,8,12.857142857142858,3.6811710647786073,6,6,9,0.4444444444444444,2647,0,0,1,<autogen-java-9a80cf4b-cb2d-4789-ada3-8ff91f5764ad@google.com>,1811
1,0,0,0,1.0,0,1,1,7,0,0,0,0,1,1,42,64,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<8176185.1075847577300.JavaMail.evans@thyme>,1812
1,0,0,0,1.0,0,1,1,7,1,10,1,0,1,0,29,64,1,1,1,1,0,0,0,1,0,1,1,1,0,4,0.25,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<8176.1029916867@munnari.OZ.AU>,1813
1,0,0,0,1.0,0,1,1,7,0,0,0,0,1,1,42,64,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<2326860.1075852638652.JavaMail.evans@thyme>,1814
1,0,0,0,1.0,0,-1,0,8,0,4,1,0,1,0,49,64,1,0,0,1,0,0,0,1,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<200207291137.g6TBbiUT027641@localhost.localdomain>,1815
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<17897745.1075854622925.JavaMail.evans@thyme>,1816
1,0,0,0,1.0,0,1,1,7,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0.0,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<28902337.1075842313695.JavaMail.evans@thyme>,1817
1,0,0,0,1.0,0,-1,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,0.3333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,,1818
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1.0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<24376786.1075852396985.JavaMail.evans@thyme>,1819
1,1,0,0,0.5,0,1,1,7,0,3,0,0,1,0,60,64,1,1,0,0,1,0,0,1,0,1,1,1,1,2,0.5,0,0,0,0,0,0,0,0,0,1,0,16,0,1,1,0,1,0,0,27,115,11,19.660869565217393,7.3115595868243055,3,43,71,0.1267605633802817,19682,0,0,0,<3444d1f4-7185-4815-8562-e1171edb0fa7@atl1s07mta1811.xt.local>,1820
1,0,0,0,1.0,0,1,1,7,1,8,0,0,1,0,59,64,1,0,0,1,1,0,0,1,0,1,1,1,0,3,0.3333333333333333,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<Pine.LNX.4.33.0207251216380.25043-100000@hydrogen.leitl.org>,1821
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<25530931.1075860427940.JavaMail.evans@thyme>,1822
1,0,0,1,1.0,0,1,1,8,1,13,1,0,1,0,39,64,1,0,0,1,0,0,0,1,0,1,1,1,1,3,0.3333333333333333,1,0,1,0,0,0,0,0,0,1,1,20,1,1,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<1033567132.911.TMDA@deepeddy.vircio.com>,1823
0,1,0,0,0.0,0,1,1,7,0,7,1,0,1,1,42,64,1,1,0,1,0,0,0,1,0,1,1,1,0,2,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,67,10,9.671641791044776,1.8719298024015696,1,20,20,0.8,0,0,0,1,<20020730162015.2FF142BDF5@smtp.easydns.com>,1824
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,42,64,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<8235915.1075860484164.JavaMail.evans@thyme>,1825
1,0,0,0,1.0,0,1,1,8,0,0,1,0,1,0,33,64,1,0,0,1,0,0,0,1,0,1,1,1,1,2,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,<200308141903.h7EJ3hCB010860@cs.CU>,1826
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<19252887.1075846171884.JavaMail.evans@thyme>,1827
1,0,0,0,1.0,0,1,1,7,1,10,0,0,1,0,30,64,1,1,1,1,0,0,0,1,0,1,1,1,0,3,0.3333333333333333,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<21099.1030543590@munnari.OZ.AU>,1828
1,0,0,0,1.0,0,1,1,7,1,6,0,0,1,0,59,64,1,0,0,1,1,0,0,1,0,1,1,1,0,3,0.3333333333333333,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<Pine.LNX.4.33.0209021612290.7820-100000@watcher.mithral.com>,1829
1,0,0,0,1.0,0,-1,0,8,0,6,1,0,1,0,47,64,1,0,0,1,0,0,0,1,0,1,1,1,1,2,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<1034194128.19400.49.camel@wintermute.sr.unh.edu>,1830
1,0,0,0,1.0,0,1,1,8,0,7,1,0,1,0,43,64,1,1,0,1,0,0,0,1,0,1,1,1,2,3,0.3333333333333333,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<3D4A513F.5AF61C84@cdm01.deedsmiscentral.net>,1831
1,0,0,0,1.0,0,-1,0,6,0,3,0,0,0,0,45,64,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<200209261532.g8QFWAg25109@dogma.slashnull.org>,1832
1,0,0,0,1.0,0,1,1,7,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<20297788.1075859004006.JavaMail.evans@thyme>,1833
1,0,0,0,1.0,0,1,1,7,1,7,0,1,1,0,43,64,1,1,0,1,0,0,0,1,0,1,1,1,1,2,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<20021008234209.B26549@azrael.smilehouse.com>,1834
0,1,0,0,0.0,0,-1,0,7,0,2,0,0,1,0,44,64,1,0,0,0,1,0,0,1,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,25,6,6.76,2.642423130386199,0,8,9,0.4444444444444444,1217,0,0,1,<E1fOcAm-0000P8-NK@vhost134.aamranetworks.com>,1835
1,0,0,0,1.0,0,1,1,8,0,6,0,1,1,0,27,64,1,1,0,1,0,0,0,1,0,1,1,1,0,3,0.3333333333333333,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<3D64FFC4.5010908@perkel.com>,1836
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,1,0,3,0.3333333333333333,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<21379969.1075840786836.JavaMail.evans@thyme>,1837
1,0,0,0,1.0,0,1,1,8,0,9,0,0,1,0,67,64,1,1,0,0,0,0,0,1,0,1,1,1,0,3,0.3333333333333333,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<9C498074D5419A44B05349F5BF2C26301CFA6C@sdubtalex01.education.gov.ie>,1838
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<33306022.1075840770624.JavaMail.evans@thyme>,1839
1,1,0,0,0.5,0,1,1,7,0,2,0,0,1,0,80,64,1,1,0,0,1,0,0,1,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,0,44,0,1,1,1,0,0,0,27,135,9,20.244444444444444,6.826383095962276,1,40,67,0.1044776119402985,36101,0,0,0,<0100017f8ce3576d-74269770-7080-4d64-a3ec-99c2dd9bf3e0-000000@email.amazonses.com>,1840
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,5,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<28366228.1075849682174.JavaMail.evans@thyme>,1841
1,0,0,0,1.0,0,1,1,7,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<15060388.1075843592325.JavaMail.evans@thyme>,1842
1,0,0,0,1.0,0,1,1,8,0,0,0,0,1,1,43,64,1,0,0,1,0,0,0,0,0,1,1,1,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,<15294084.1075852637596.JavaMail.evans@thyme>,1843
1,1,0,0,0.5,0,1,1,7,0,2,0,0,1,0,36,64,1,1,0,0,0,0,0,1,0,1,1,1,1,2,0.5,0,0,0,0,0,0,0,0,0,1,1,34,1,1,0,0,0,1,0,32,64,11,16.71875,9.429787825688338,2,9,16,0.25,15285,0,0,0,<143794712393810953a450162@mlsend.com>,1844
