id,phishing_probability,predicted_label,true_label
64086,0.17818387,0,0
8641,0.83569485,1,1
8568,0.83408004,1,1
4974,0.44917893,0,1
15775,0.9218751,1,1
1508,0.56168747,1,1
40920,0.8655273,1,1
80736,0.028276678,0,0
49096,0.2406746,0,0
59197,0.13880481,0,0
29729,0.99880135,1,1
53948,0.02422817,0,0
76964,0.23973295,0,0
57898,0.13516523,0,0
85360,0.1956351,0,0
71795,0.018245585,0,0
62760,0.070885055,0,0
64651,0.027802035,0,0
8078,0.6178451,1,1
67454,0.007460449,0,0
83853,0.036470927,0,0
61254,0.06399222,0,0
47556,0.07312674,0,0
23315,0.7634513,1,1
24108,0.8372175,1,1
47853,0.0123706,0,0
3751,0.968476,1,1
47327,0.02527176,0,0
58290,0.09210239,0,0
85008,0.8178382,1,0
25025,0.95517594,1,1
11125,0.6655349,1,1
74164,0.07649867,0,0
31707,0.76574314,1,1
1154,0.98682994,1,1
71454,0.2875814,0,0
55578,0.07949874,0,0
12847,0.9895002,1,1
35423,0.32956433,0,1
43225,0.4051502,0,0
3319,0.9831456,1,1
58119,0.024745084,0,0
23247,0.92567486,1,1
53179,0.1924642,0,0
53801,0.00995717,0,0
56164,0.16598746,0,0
45263,0.16390845,0,0
83268,0.49432242,0,0
2100,0.9814454,1,1
43160,0.4027408,0,0
75025,0.18826593,0,0
43105,0.011095602,0,0
82226,0.024167286,0,0
57932,0.008332326,0,0
44470,0.03658769,0,0
76798,0.007188324,0,0
839,0.98679894,1,1
28018,0.6943536,1,1
17293,0.72608197,1,1
53686,0.21916,0,0
84161,0.23102352,0,0
81380,0.047146033,0,0
60843,0.009091724,0,0
26267,0.33386686,0,1
62282,0.15798517,0,0
64863,0.010498797,0,0
2306,0.94641167,1,1
12156,0.98119855,1,1
57103,0.005543399,0,0
80957,0.15144144,0,0
47688,0.010641842,0,0
46933,0.024434535,0,0
3992,0.9607345,1,1
48653,0.10314759,0,0
46069,0.0789715,0,0
57232,0.06262181,0,0
32787,0.9825685,1,1
56351,0.011879908,0,0
26053,0.9554976,1,1
6089,0.8692349,1,1
3138,0.97313696,1,1
20550,0.99085194,1,1
80506,0.30651754,0,0
33802,0.93367285,1,1
67788,0.09084816,0,0
46753,0.22782801,0,0
36196,0.99412006,1,1
60580,0.10242323,0,0
62932,0.06315831,0,0
26266,0.987242,1,1
78907,0.056542885,0,0
66899,0.019577932,0,0
6385,0.5532765,1,1
28659,0.9827355,1,1
27436,0.96199316,1,1
78284,0.02622738,0,0
5635,0.965114,1,1
10996,0.948532,1,1
76523,0.054806326,0,0
3380,0.27641687,0,1
45943,0.04930769,0,0
38831,0.7203599,1,1
58172,0.18977423,0,0
25735,0.9723146,1,1
57453,0.17873143,0,0
46833,0.33371642,0,0
38956,0.9515375,1,1
40135,0.88067436,1,1
85305,0.118405886,0,0
14775,0.9859379,1,1
17426,0.9983935,1,1
85005,0.123563655,0,0
69406,0.10128391,0,0
15260,0.10230252,0,1
11267,0.9577016,1,1
58154,0.08464342,0,0
67839,0.009416316,0,0
66775,0.13516523,0,0
84047,0.17970756,0,0
70746,0.006283084,0,0
10544,0.88547516,1,1
68592,0.25168282,0,0
12731,0.08360378,0,1
52088,0.20304248,0,0
21666,0.98291034,1,1
64033,0.59706265,1,0
44276,0.84795374,1,0
14517,0.9967097,1,1
2623,0.57078665,1,1
29246,0.57556397,1,1
15271,0.44437295,0,1
4381,0.8284427,1,1
69948,0.65388936,1,0
39462,0.9906126,1,1
26909,0.9968785,1,1
48423,0.6218436,1,0
23368,0.82127744,1,1
72487,0.3767393,0,0
76728,0.22956635,0,0
10693,0.90703195,1,1
70693,0.009570395,0,0
3237,0.6722929,1,1
25841,0.35254282,0,1
17344,0.9212747,1,1
7671,0.91847473,1,1
2707,0.98781395,1,1
11251,0.87346303,1,1
50740,0.10818578,0,0
15095,0.9860059,1,1
35326,0.9182398,1,1
28497,0.9931116,1,1
42862,0.962487,1,1
12441,0.9659493,1,1
6653,0.94683415,1,1
55466,0.007777856,0,0
14261,0.95126027,1,1
73620,0.23007683,0,0
40322,0.22029884,0,1
11281,0.88199955,1,1
69970,0.050936844,0,0
8618,0.99474514,1,1
75556,0.79924273,1,0
58723,0.01287058,0,0
21871,0.9877582,1,1
79575,0.024637643,0,0
48464,0.3833806,0,0
8144,0.9634884,1,1
13780,0.9957793,1,1
26338,0.9918355,1,1
34053,0.50717324,1,1
13263,0.4989147,0,1
2438,0.928885,1,1
13130,0.84822994,1,1
73560,0.032772332,0,0
5200,0.96773696,1,1
83958,0.06291324,0,0
2944,0.31137878,0,1
39403,0.5240347,1,1
33177,0.9717881,1,1
9956,0.8072418,1,1
46166,0.01621564,0,0
84393,0.011017108,0,0
25308,0.9910835,1,1
30097,0.990324,1,1
75585,0.025403958,0,0
38640,0.8371711,1,1
45443,0.021071741,0,0
56073,0.06291324,0,0
62028,0.515609,1,0
64307,0.22744939,0,0
52560,0.11107798,0,0
44453,0.010904188,0,0
2451,0.8479989,1,1
79904,0.025597163,0,0
28507,0.6747372,1,1
567,0.9954697,1,1
52111,0.016958825,0,0
56354,0.027896538,0,0
6780,0.7723879,1,1
55361,0.013158488,0,0
20944,0.9372228,1,1
13596,0.945323,1,1
56169,0.08131308,0,0
70255,0.008864725,0,0
62769,0.18826522,0,0
2259,0.47388393,0,1
29338,0.9983935,1,1
76042,0.022085065,0,0
60571,0.010363641,0,0
59304,0.7532488,1,0
14047,0.99358165,1,1
25521,0.85259473,1,1
36750,0.9590854,1,1
70384,0.01619908,0,0
58264,0.21237507,0,0
62361,0.024181796,0,0
66199,0.00914259,0,0
76840,0.020719841,0,0
20482,0.16806321,0,1
57625,0.22041583,0,0
82062,0.5196753,1,0
19235,0.6952661,1,1
62611,0.096551225,0,0
49454,0.3908318,0,0
85419,0.73846924,1,0
45361,0.691749,1,0
11274,0.994358,1,1
69473,0.17587404,0,0
2432,0.9810724,1,1
39520,0.9761186,1,1
9277,0.992894,1,1
174,0.99045897,1,1
74542,0.5411846,1,0
59551,0.043390654,0,0
845,0.99728787,1,1
12718,0.9748173,1,1
23528,0.98238903,1,1
66427,0.21467645,0,0
77501,0.02697727,0,0
23325,0.67075634,1,1
97,0.9699682,1,1
5938,0.64268464,1,1
60282,0.08067225,0,0
72147,0.045564257,0,0
16063,0.11591438,0,1
21134,0.74329317,1,1
718,0.9673857,1,1
56454,0.033537373,0,0
21478,0.9904518,1,1
16651,0.95381844,1,1
75045,0.039918076,0,0
22589,0.55236596,1,1
17219,0.7326106,1,1
10243,0.9884073,1,1
45479,0.054072678,0,0
6771,0.98532504,1,1
67249,0.15143408,0,0
76850,0.061113328,0,0
30086,0.9808154,1,1
18289,0.97857463,1,1
47021,0.27930287,0,0
32465,0.97473633,1,1
54831,0.018703744,0,0
15280,0.9389883,1,1
77880,0.009900597,0,0
67350,0.8025518,1,0
24518,0.800372,1,1
24858,0.24278128,0,1
4223,0.98567307,1,1
5428,0.49813125,0,1
9365,0.96098346,1,1
3689,0.707867,1,1
29817,0.75923455,1,1
39169,0.97686076,1,1
40479,0.80756,1,1
1751,0.9429414,1,1
74226,0.011773254,0,0
48570,0.19050446,0,0
42746,0.97203493,1,1
60479,0.43989876,0,0
69849,0.10344161,0,0
35635,0.86735266,1,1
48523,0.21127939,0,0
15331,0.9429414,1,1
16409,0.8855425,1,1
11365,0.8952178,1,1
70599,0.025771722,0,0
749,0.8919561,1,1
32571,0.9576896,1,1
35011,0.85815233,1,1
56269,0.09588847,0,0
38039,0.8618782,1,1
74731,0.025771722,0,0
10549,0.8856027,1,1
9259,0.9718706,1,1
72099,0.02356681,0,0
3976,0.9969432,1,1
17106,0.97060096,1,1
6468,0.05333649,0,1
46273,0.25695738,0,0
45858,0.5681585,1,0
4613,0.9840767,1,1
51313,0.5186701,1,0
23939,0.9484291,1,1
64405,0.034560997,0,0
84385,0.009912906,0,0
75414,0.009597832,0,0
68699,0.5601541,1,0
29048,0.9378505,1,1
62374,0.08773209,0,0
8371,0.7369152,1,1
28065,0.6353252,1,1
1692,0.97381103,1,1
28969,0.93506235,1,1
25022,0.8460192,1,1
25505,0.90301174,1,1
56100,0.022629233,0,0
51217,0.02622738,0,0
43325,0.014650467,0,0
15128,0.9877565,1,1
69445,0.5824316,1,0
59211,0.02731534,0,0
10310,0.9952113,1,1
77761,0.02071159,0,0
55797,0.02458926,0,0
8460,0.9960531,1,1
14366,0.996385,1,1
55903,0.6031419,1,0
28050,0.9329637,1,1
31084,0.9716985,1,1
9863,0.9568596,1,1
79513,0.08391263,0,0
57250,0.014034637,0,0
34549,0.5954659,1,1
57769,0.48198032,0,0
16859,0.97798765,1,1
2936,0.94197863,1,1
31054,0.9101961,1,1
22878,0.7963121,1,1
19115,0.64262694,1,1
11888,0.8695165,1,1
32062,0.9473822,1,1
59866,0.01735294,0,0
11545,0.37601408,0,1
4728,0.9711496,1,1
21951,0.92257804,1,1
77454,0.20977731,0,0
20602,0.92302907,1,1
81289,0.038082026,0,0
47492,0.045012854,0,0
7994,0.54091686,1,1
63061,0.43544403,0,0
41368,0.9807403,1,1
51593,0.027026713,0,0
32006,0.97081673,1,1
81660,0.044593684,0,0
682,0.9242784,1,1
16925,0.6621253,1,1
66987,0.5626187,1,0
14409,0.9872433,1,1
56790,0.015301367,0,0
9590,0.99820995,1,1
71090,0.0415458,0,0
73755,0.03213767,0,0
6282,0.9537028,1,1
8987,0.44377765,0,1
61392,0.019556886,0,0
46158,0.056142274,0,0
38883,0.94030935,1,1
13563,0.49966654,0,1
337,0.9851003,1,1
14586,0.99846894,1,1
65009,0.17448369,0,0
8119,0.88822025,1,1
79832,0.077613115,0,0
28132,0.1524899,0,1
78439,0.116689414,0,0
19404,0.70405984,1,1
57943,0.2255411,0,0
47275,0.011095602,0,0
10325,0.9882228,1,1
15695,0.90833044,1,1
32360,0.968997,1,1
41397,0.9367456,1,1
76484,0.040947117,0,0
50305,0.024526687,0,0
62090,0.08220085,0,0
45708,0.31810254,0,0
44010,0.040093258,0,0
1388,0.99689025,1,1
45082,0.34732127,0,0
60583,0.12837961,0,0
989,0.95171756,1,1
37190,0.9726924,1,1
30252,0.82454854,1,1
38962,0.95441777,1,1
9319,0.70869493,1,1
59139,0.114352494,0,0
55085,0.12711093,0,0
7271,0.31100366,0,1
4746,0.86031073,1,1
8952,0.9670739,1,1
12849,0.8605721,1,1
12537,0.99567163,1,1
54308,0.013332565,0,0
18211,0.9673352,1,1
49861,0.20729963,0,0
5268,0.97633195,1,1
49407,0.07407858,0,0
70504,0.106841706,0,0
72840,0.15935405,0,0
5992,0.9763105,1,1
63144,0.21953179,0,0
49425,0.008414601,0,0
4057,0.79709935,1,1
26375,0.8092748,1,1
82524,0.33421326,0,0
22313,0.9223046,1,1
44479,0.041706763,0,0
82563,0.06190476,0,0
23379,0.7804357,1,1
61181,0.5660899,1,0
77166,0.14217117,0,0
80229,0.8457867,1,0
49377,0.020990226,0,0
59305,0.013511497,0,0
57325,0.04034782,0,0
12486,0.9669114,1,1
57631,0.008684003,0,0
424,0.7473818,1,1
9748,0.9694272,1,1
61770,0.33359846,0,0
47199,0.1512862,0,0
79164,0.42862064,0,0
29890,0.99626535,1,1
10657,0.996436,1,1
44873,0.400602,0,0
48470,0.1942487,0,0
16279,0.9639932,1,1
25410,0.97570133,1,1
68476,0.07926221,0,0
59668,0.017797535,0,0
33999,0.7613621,1,1
24986,0.6315897,1,1
65605,0.06317375,0,0
3043,0.7564949,1,1
46624,0.7283757,1,0
49497,0.09928661,0,0
82476,0.20960662,0,0
23204,0.9122695,1,1
25922,0.9431226,1,1
14040,0.9217647,1,1
55667,0.039495282,0,0
54371,0.1107015,0,0
17623,0.99555594,1,1
67561,0.747783,1,0
44178,0.2518438,0,0
59642,0.2196779,0,0
42913,0.540078,1,1
30339,0.9621314,1,1
50401,0.008652788,0,0
56591,0.017288003,0,0
10006,0.9773158,1,1
84797,0.06451836,0,0
53355,0.014630539,0,0
22561,0.9573007,1,1
14468,0.9327197,1,1
1169,0.9474722,1,1
54418,0.59380627,1,0
819,0.99528235,1,1
8270,0.9199757,1,1
8817,0.9974119,1,1
5824,0.93327594,1,1
67789,0.011564154,0,0
17974,0.87489736,1,1
6478,0.9716099,1,1
24287,0.9753828,1,1
58316,0.46935892,0,0
15534,0.97722185,1,1
33228,0.9663576,1,1
1930,0.9900405,1,1
61088,0.6324772,1,0
21138,0.99460477,1,1
21302,0.96668196,1,1
73205,0.009952381,0,0
78647,0.052289438,0,0
104,0.9172411,1,1
21022,0.994179,1,1
36063,0.99333465,1,1
7121,0.9834456,1,1
68513,0.054767273,0,0
61400,0.29755265,0,0
25681,0.46156207,0,1
61803,0.03173054,0,0
21459,0.9227693,1,1
28178,0.9016708,1,1
73077,0.89898473,1,0
80142,0.15869717,0,0
29553,0.9842194,1,1
83176,0.67933834,1,0
56255,0.03212282,0,0
45315,0.075399436,0,0
1030,0.90647095,1,1
45941,0.12906167,0,0
74890,0.118405886,0,0
57493,0.04656715,0,0
76228,0.19488342,0,0
50223,0.51682764,1,0
84101,0.3563209,0,0
50970,0.009604312,0,0
1576,0.98540187,1,1
59783,0.015855508,0,0
77735,0.14074008,0,0
51569,0.20391715,0,0
43413,0.49304515,0,0
22551,0.96509457,1,1
84070,0.11581451,0,0
2724,0.48037213,0,1
74818,0.06094477,0,0
40012,0.87431955,1,1
3865,0.9869053,1,1
5152,0.97116125,1,1
64114,0.014252547,0,0
29716,0.616022,1,1
46482,0.7157765,1,0
67681,0.047838885,0,0
36062,0.99688005,1,1
80124,0.047850136,0,0
69270,0.09802069,0,0
17028,0.96078795,1,1
1125,0.9897189,1,1
39057,0.7447523,1,1
47559,0.008330869,0,0
16868,0.9707121,1,1
52020,0.46040082,0,0
48142,0.09896659,0,0
3412,0.97268236,1,1
20459,0.9608236,1,1
10570,0.60702246,1,1
82794,0.025345366,0,0
85522,0.54745,1,0
58525,0.15202026,0,0
37446,0.9835329,1,1
54412,0.16735761,0,0
45338,0.2731017,0,0
21054,0.9843375,1,1
26869,0.996318,1,1
21411,0.9386047,1,1
81966,0.20559004,0,0
4176,0.9896852,1,1
23050,0.99028593,1,1
20326,0.86242545,1,1
53451,0.52238,1,0
44856,0.038725507,0,0
52889,0.22598036,0,0
61547,0.00614899,0,0
68158,0.016674317,0,0
76683,0.021945264,0,0
15852,0.9562414,1,1
15766,0.90344423,1,1
44841,0.0040242476,0,0
4215,0.7677299,1,1
52875,0.28165117,0,0
74486,0.34464696,0,0
72331,0.32983783,0,0
82953,0.015684241,0,0
68951,0.018597957,0,0
55427,0.11330667,0,0
40431,0.33088404,0,1
82247,0.020746548,0,0
48787,0.41591987,0,0
7607,0.9583615,1,1
55930,0.23347647,0,0
44141,0.013061198,0,0
84744,0.036228057,0,0
22602,0.96628976,1,1
6572,0.93157476,1,1
10988,0.94780654,1,1
2498,0.96648896,1,1
8536,0.94860274,1,1
3557,0.9418382,1,1
23861,0.989277,1,1
46268,0.005960348,0,0
14408,0.8180421,1,1
40220,0.49813125,0,1
67818,0.025549764,0,0
59795,0.22469924,0,0
28318,0.83779365,1,1
13750,0.9888887,1,1
61658,0.10533784,0,0
14739,0.92705107,1,1
41841,0.9700337,1,1
46863,0.068208866,0,0
49521,0.15502104,0,0
10807,0.4612548,0,1
40368,0.77833146,1,1
67414,0.10243946,0,0
45890,0.14500393,0,0
73046,0.0030874324,0,0
3359,0.7733389,1,1
15168,0.9982993,1,1
75713,0.047146033,0,0
255,0.99441814,1,1
14000,0.9700678,1,1
57813,0.13190223,0,0
20779,0.89882046,1,1
61199,0.046625733,0,0
18813,0.796932,1,1
52129,0.18489182,0,0
2747,0.9953063,1,1
732,0.9685522,1,1
3989,0.9519108,1,1
49437,0.1372808,0,0
30493,0.91774845,1,1
4941,0.7992505,1,1
79173,0.15882793,0,0
20218,0.9916916,1,1
8747,0.99406993,1,1
19020,0.99107295,1,1
39877,0.9955388,1,1
14503,0.89445084,1,1
39359,0.942891,1,1
57956,0.039945368,0,0
83627,0.009462212,0,0
44234,0.0035925081,0,0
2756,0.17047827,0,1
28182,0.985294,1,1
31453,0.997311,1,1
70678,0.747254,1,0
64549,0.05668862,0,0
78293,0.7673655,1,0
66282,0.4332223,0,0
7414,0.98732656,1,1
4970,0.9975744,1,1
34630,0.97976375,1,1
7822,0.98863566,1,1
27568,0.99811625,1,1
49786,0.20253868,0,0
22327,0.9861674,1,1
74917,0.35087883,0,0
76185,0.009817426,0,0
21234,0.9466831,1,1
4288,0.8880459,1,1
48055,0.6996517,1,0
8479,0.94061565,1,1
24563,0.2288096,0,1
3903,0.99937147,1,1
71556,0.09232423,0,0
81668,0.03657008,0,0
17504,0.4409169,0,1
22629,0.92163485,1,1
67397,0.31939435,0,0
21052,0.9964952,1,1
2850,0.8153463,1,1
62143,0.030557772,0,0
11384,0.98570246,1,1
26780,0.9739292,1,1
7122,0.907927,1,1
83868,0.276869,0,0
80495,0.8068129,1,0
75036,0.62665856,1,0
23900,0.71628386,1,1
22516,0.9976667,1,1
77565,0.013990827,0,0
81848,0.09975048,0,0
11492,0.4866946,0,1
75922,0.08774577,0,0
83978,0.0721465,0,0
76213,0.23599504,0,0
67833,0.04708132,0,0
37127,0.9940017,1,1
49637,0.009825991,0,0
49524,0.06963379,0,0
65438,0.071711585,0,0
84220,0.0065767737,0,0
10302,0.8353453,1,1
77526,0.021027228,0,0
65852,0.52985674,1,0
66245,0.12171054,0,0
44107,0.07494678,0,0
36880,0.25734487,0,1
43551,0.18750845,0,0
36988,0.9649008,1,1
40283,0.85586363,1,1
46241,0.15973233,0,0
61457,0.025699066,0,0
58041,0.010498797,0,0
21655,0.6226173,1,1
46749,0.17984374,0,0
30042,0.968093,1,1
74144,0.0849144,0,0
58813,0.053943023,0,0
33298,0.9810724,1,1
9571,0.9896846,1,1
45280,0.00771016,0,0
42518,0.8367934,1,1
66476,0.25274438,0,0
59215,0.10177024,0,0
48066,0.5977549,1,0
43586,0.22178121,0,0
65947,0.024380045,0,0
83360,0.0488924,0,0
66610,0.11297937,0,0
63910,0.02724407,0,0
6362,0.40932414,0,1
25279,0.92664075,1,1
10559,0.93256336,1,1
218,0.89553326,1,1
71460,0.124222994,0,0
43999,0.18652494,0,0
77652,0.017438604,0,0
49332,0.14984936,0,0
78335,0.010459887,0,0
22285,0.6398647,1,1
63176,0.3548507,0,0
25271,0.97452694,1,1
60933,0.109520525,0,0
12782,0.9789108,1,1
54467,0.54476815,1,0
51907,0.04930769,0,0
63296,0.118405886,0,0
61761,0.020990226,0,0
25376,0.9683616,1,1
56844,0.16103503,0,0
6890,0.9863486,1,1
62103,0.5640837,1,0
34786,0.9761766,1,1
12326,0.6212095,1,1
57568,0.048657384,0,0
71022,0.0071338434,0,0
82962,0.13168515,0,0
27955,0.9529178,1,1
82695,0.32024494,0,0
61469,0.0044394983,0,0
76273,0.15394056,0,0
43204,0.0052791224,0,0
39083,0.9325732,1,1
8273,0.82827616,1,1
78227,0.091184415,0,0
31142,0.9941877,1,1
81494,0.02622738,0,0
75281,0.032455318,0,0
36969,0.939784,1,1
63440,0.011300624,0,0
43821,0.015749738,0,0
30054,0.97349226,1,1
55904,0.019097785,0,0
741,0.9890063,1,1
48094,0.008465992,0,0
24913,0.44673997,0,1
68819,0.8047673,1,0
27895,0.37313226,0,1
36393,0.9856064,1,1
8754,0.99844664,1,1
52060,0.008036772,0,0
46,0.9831246,1,1
16113,0.9903071,1,1
62331,0.18598473,0,0
69900,0.018247485,0,0
42742,0.9947771,1,1
12943,0.9315368,1,1
51389,0.037019808,0,0
59241,0.0055231745,0,0
15209,0.990301,1,1
84635,0.16050045,0,0
29969,0.9162217,1,1
18064,0.12585925,0,1
11940,0.9115063,1,1
77776,0.09877229,0,0
2759,0.90285295,1,1
82533,0.029305339,0,0
72277,0.02295895,0,0
82139,0.15321934,0,0
21805,0.97525746,1,1
10170,0.97684276,1,1
47911,0.020990226,0,0
32930,0.7299918,1,1
14681,0.13035849,0,1
57355,0.008597959,0,0
13990,0.92846954,1,1
58045,0.0487811,0,0
18407,0.3352246,0,1
55076,0.7202953,1,0
9428,0.84310603,1,1
77936,0.031225247,0,0
38866,0.47799307,0,1
40898,0.9399283,1,1
14490,0.9938087,1,1
43368,0.052156635,0,0
406,0.26048476,0,1
33286,0.9229812,1,1
55174,0.16495007,0,0
13598,0.960435,1,1
29457,0.7140929,1,1
20997,0.9911911,1,1
58239,0.06924581,0,0
45602,0.8336379,1,0
25204,0.5646261,1,1
71196,0.06476515,0,0
75027,0.11678234,0,0
28130,0.98673487,1,1
77920,0.08136089,0,0
77377,0.020572355,0,0
1426,0.9564465,1,1
78056,0.10220208,0,0
81047,0.06496165,0,0
39674,0.99437606,1,1
195,0.9633375,1,1
81851,0.0123649845,0,0
31966,0.07023954,0,1
15598,0.9714399,1,1
30726,0.9831034,1,1
3986,0.9415386,1,1
77361,0.361587,0,0
70148,0.00556555,0,0
43811,0.025573805,0,0
27416,0.993598,1,1
84837,0.07723569,0,0
38563,0.9854789,1,1
12621,0.9268795,1,1
3516,0.5152137,1,1
70119,0.030557772,0,0
22796,0.9359127,1,1
11502,0.44264215,0,1
63820,0.0069131423,0,0
67760,0.20609328,0,0
76872,0.01325101,0,0
46466,0.007980532,0,0
43369,0.011731065,0,0
7796,0.6008689,1,1
43239,0.013582641,0,0
64685,0.11333971,0,0
28036,0.9249072,1,1
61604,0.23235628,0,0
73994,0.22763558,0,0
51311,0.07602155,0,0
25339,0.9817114,1,1
133,0.57774436,1,1
14216,0.7405075,1,1
3102,0.6406097,1,1
59334,0.022435896,0,0
51757,0.012159186,0,0
16413,0.21093005,0,1
49530,0.08764637,0,0
18355,0.99248874,1,1
9711,0.9254663,1,1
53356,0.052712165,0,0
67955,0.100835204,0,0
35189,0.9924191,1,1
9378,0.660602,1,1
4584,0.8936329,1,1
14882,0.4420338,0,1
82052,0.110814825,0,0
38423,0.9981797,1,1
63874,0.009939534,0,0
2901,0.99227774,1,1
65650,0.22154419,0,0
54163,0.051012367,0,0
82873,0.29280657,0,0
81134,0.18467502,0,0
60302,0.004505577,0,0
66515,0.021444734,0,0
73564,0.47542566,0,0
20445,0.9842488,1,1
83,0.8789587,1,1
75710,0.020990226,0,0
83957,0.28666544,0,0
65855,0.35413823,0,0
43087,0.08360799,0,0
74464,0.020128042,0,0
70398,0.42517114,0,0
47325,0.023047531,0,0
61945,0.273968,0,0
39226,0.540712,1,1
25412,0.73952305,1,1
4725,0.986368,1,1
68193,0.19644438,0,0
12135,0.9633978,1,1
34283,0.88071465,1,1
25714,0.9916664,1,1
35610,0.84931916,1,1
75438,0.17048395,0,0
22872,0.6644745,1,1
45417,0.2580659,0,0
9415,0.82696795,1,1
45610,0.06948874,0,0
13633,0.9937132,1,1
76314,0.252375,0,0
1516,0.8146827,1,1
12438,0.9735951,1,1
67974,0.13307048,0,0
82514,0.007569955,0,0
19148,0.5387226,1,1
57547,0.27649382,0,0
27959,0.9713733,1,1
10319,0.9404916,1,1
17853,0.99585426,1,1
24488,0.92815787,1,1
21550,0.94095606,1,1
39369,0.87065095,1,1
41889,0.95994896,1,1
1743,0.87859213,1,1
46442,0.10268755,0,0
81450,0.0029811065,0,0
12938,0.3871098,0,1
51762,0.020990226,0,0
23233,0.9805565,1,1
44535,0.14855316,0,0
56896,0.1709708,0,0
3130,0.89961493,1,1
10955,0.99779606,1,1
58328,0.13233587,0,0
21112,0.9563057,1,1
55967,0.31948575,0,0
43994,0.18142886,0,0
71626,0.034430444,0,0
8284,0.9724946,1,1
1467,0.98988134,1,1
77117,0.016824575,0,0
31324,0.9807115,1,1
67211,0.13865347,0,0
54514,0.011980121,0,0
32010,0.99193645,1,1
34746,0.9860173,1,1
30014,0.97497356,1,1
3819,0.78296375,1,1
80049,0.43870103,0,0
7071,0.9992174,1,1
28613,0.99733526,1,1
73191,0.021171903,0,0
60476,0.010975467,0,0
62748,0.019574564,0,0
75285,0.23378329,0,0
64942,0.10414707,0,0
43820,0.13263842,0,0
20517,0.886617,1,1
51115,0.042642925,0,0
14105,0.95016307,1,1
37215,0.40713966,0,1
71709,0.07189992,0,0
83271,0.18748207,0,0
20861,0.9327414,1,1
18278,0.9158015,1,1
56181,0.0816617,0,0
11408,0.48260477,0,1
70977,0.06301692,0,0
78344,0.16126728,0,0
32288,0.94481444,1,1
78168,0.08389169,0,0
554,0.9948907,1,1
63159,0.05414242,0,0
52572,0.010807692,0,0
1933,0.96958625,1,1
38237,0.9831632,1,1
58217,0.040108986,0,0
7321,0.6635195,1,1
59255,0.04168434,0,0
8495,0.9919234,1,1
47743,0.60023934,1,0
17602,0.99756867,1,1
24727,0.98015267,1,1
9923,0.10677001,0,1
68222,0.009126815,0,0
83005,0.16169824,0,0
58643,0.012312668,0,0
53468,0.018073905,0,0
74053,0.563913,1,0
81478,0.09444809,0,0
82535,0.18991318,0,0
61099,0.07341082,0,0
81363,0.027924912,0,0
20137,0.84246945,1,1
27642,0.25538298,0,1
42758,0.7329696,1,1
18143,0.9743662,1,1
20828,0.3157305,0,1
79075,0.03789323,0,0
58302,0.014630539,0,0
4379,0.9923104,1,1
20812,0.8587803,1,1
12809,0.98910564,1,1
12359,0.90289164,1,1
44170,0.40869638,0,0
2409,0.73578036,1,1
51337,0.010894535,0,0
6547,0.2773474,0,1
17358,0.9712461,1,1
70280,0.05660111,0,0
75842,0.115729265,0,0
6906,0.9301683,1,1
56724,0.013654087,0,0
47806,0.63229036,1,0
65057,0.47428808,0,0
29157,0.18671727,0,1
12413,0.49378762,0,1
56796,0.053970955,0,0
2473,0.9870092,1,1
36804,0.9935958,1,1
18033,0.97244376,1,1
66554,0.058320668,0,0
23603,0.9310557,1,1
49104,0.1716595,0,0
70612,0.8413657,1,0
19040,0.8674648,1,1
9600,0.9795334,1,1
11538,0.60702246,1,1
41764,0.9377013,1,1
1242,0.97063553,1,1
84544,0.006703822,0,0
3592,0.99642926,1,1
17662,0.95618117,1,1
325,0.34169164,0,1
48172,0.05687564,0,0
41048,0.077716045,0,1
1200,0.6470495,1,1
30360,0.73849374,1,1
71378,0.05263746,0,0
37181,0.8973446,1,1
11475,0.74552965,1,1
56079,0.14272669,0,0
9570,0.9869827,1,1
30948,0.9881329,1,1
75911,0.11657003,0,0
11586,0.97005886,1,1
72383,0.014056931,0,0
56078,0.4399874,0,0
22601,0.9791089,1,1
48877,0.07087541,0,0
46029,0.25430968,0,0
52430,0.15057413,0,0
66659,0.27983195,0,0
11224,0.9915236,1,1
40810,0.97247857,1,1
35507,0.84706265,1,1
10975,0.9904751,1,1
46252,0.6833082,1,0
32848,0.9655005,1,1
967,0.7874528,1,1
25151,0.98264366,1,1
68525,0.011763748,0,0
41121,0.8944807,1,1
7888,0.9978103,1,1
23698,0.9908598,1,1
28889,0.9787067,1,1
30775,0.26120216,0,1
55973,0.034228887,0,0
11573,0.8561466,1,1
2269,0.9035753,1,1
55834,0.010139295,0,0
24453,0.775876,1,1
54068,0.056973454,0,0
6556,0.9347501,1,1
3766,0.016291004,0,1
52273,0.09761251,0,0
68227,0.6666162,1,0
57229,0.10242323,0,0
1373,0.99660766,1,1
62123,0.029537648,0,0
17348,0.34849954,0,1
10941,0.8719557,1,1
34582,0.95110863,1,1
25031,0.5054831,1,1
11103,0.86501336,1,1
71547,0.22110072,0,0
48102,0.078344725,0,0
62020,0.014773237,0,0
51331,0.5423184,1,0
60088,0.0741208,0,0
50900,0.05402665,0,0
41837,0.97414577,1,1
27018,0.99181503,1,1
64052,0.057100464,0,0
72062,0.06291324,0,0
31116,0.9590854,1,1
26612,0.9879318,1,1
26772,0.9655156,1,1
66810,0.19077174,0,0
15902,0.97686106,1,1
12822,0.94913083,1,1
80779,0.23330012,0,0
